id,value_encoded,value_category
811194055717280908,2,Excellent_Value
1191492836530917162,1,Fair_Value
755946142700673937,2,Excellent_Value
922621529188129566,0,Poor_Value
1351421884960083758,2,Excellent_Value
9758681,2,Excellent_Value
669773290749918987,2,Excellent_Value
35837003,1,Fair_Value
1339454676212903487,0,Poor_Value
42171776,0,Poor_Value
49262253,1,Fair_Value
36082466,0,Poor_Value
1489946255836499254,0,Poor_Value
1071937172103430400,2,Excellent_Value
42294450,1,Fair_Value
43486316,1,Fair_Value
810315,2,Excellent_Value
48964396,1,Fair_Value
23434068,1,Fair_Value
1420734922126738839,2,Excellent_Value
14111103,0,Poor_Value
658966202142161403,2,Excellent_Value
563777699127542663,1,Fair_Value
1334753038589462420,0,Poor_Value
47424941,1,Fair_Value
598484478624395361,2,Excellent_Value
24263119,2,Excellent_Value
614766482817791301,1,Fair_Value
13546552,2,Excellent_Value
35232714,1,Fair_Value
3413201,2,Excellent_Value
919447376421063460,2,Excellent_Value
23567834,1,Fair_Value
1060958489074197288,0,Poor_Value
51851529,2,Excellent_Value
50212186,1,Fair_Value
1404490173878743771,2,Excellent_Value
1473380082451824195,2,Excellent_Value
1333645879191506848,0,Poor_Value
660987574589227786,0,Poor_Value
1267448840528125630,1,Fair_Value
708117272882599950,1,Fair_Value
849353800050585475,1,Fair_Value
53559841,0,Poor_Value
717450035627091223,0,Poor_Value
954370840716134948,2,Excellent_Value
1234027782853568356,0,Poor_Value
1289208118195601717,2,Excellent_Value
708816177501556694,2,Excellent_Value
50246512,2,Excellent_Value
1288642802554216652,1,Fair_Value
4986250,2,Excellent_Value
761688124148139966,2,Excellent_Value
1018762398018225415,0,Poor_Value
768119886168394129,1,Fair_Value
1133662433461256538,1,Fair_Value
742949999846905072,0,Poor_Value
53050770,2,Excellent_Value
53745571,0,Poor_Value
13275046,0,Poor_Value
53367301,0,Poor_Value
37086835,1,Fair_Value
4602584,2,Excellent_Value
1395306750530782661,2,Excellent_Value
22196570,2,Excellent_Value
42004131,1,Fair_Value
4718629,1,Fair_Value
17570252,1,Fair_Value
42298487,0,Poor_Value
740116402400806155,1,Fair_Value
48916461,2,Excellent_Value
1450885625153132713,0,Poor_Value
34290139,2,Excellent_Value
1363238956395886762,1,Fair_Value
1489212449618465717,1,Fair_Value
702936249491755072,0,Poor_Value
1099127850284557689,0,Poor_Value
850025902178064904,0,Poor_Value
745782895232014034,0,Poor_Value
12987777,1,Fair_Value
1140613571597099509,2,Excellent_Value
46051453,1,Fair_Value
26522687,0,Poor_Value
44169607,1,Fair_Value
1375120602792467882,2,Excellent_Value
1179911351149716076,2,Excellent_Value
1053093806782297032,1,Fair_Value
45657965,1,Fair_Value
18156135,1,Fair_Value
829762950682610264,2,Excellent_Value
1218382472429892800,2,Excellent_Value
832601555654255431,0,Poor_Value
46751715,0,Poor_Value
1400529555152742145,0,Poor_Value
8082364,1,Fair_Value
1222333713386786415,0,Poor_Value
808620054279537385,0,Poor_Value
1477152391159311462,1,Fair_Value
42294071,0,Poor_Value
8312088,2,Excellent_Value
38263835,1,Fair_Value
1400523490290182480,1,Fair_Value
1190719624672913967,2,Excellent_Value
1303453369843544616,0,Poor_Value
1025722281618472325,0,Poor_Value
3311711,2,Excellent_Value
1216605501424779819,1,Fair_Value
660074785208185531,0,Poor_Value
1168920874650148267,1,Fair_Value
53592851,0,Poor_Value
10767017,1,Fair_Value
1110291879813315061,1,Fair_Value
787017429018374626,1,Fair_Value
900069705388477178,1,Fair_Value
823895212342081994,0,Poor_Value
13002184,0,Poor_Value
847954115601838616,2,Excellent_Value
44997657,2,Excellent_Value
581274670889993106,2,Excellent_Value
1115295543712388566,1,Fair_Value
46025964,0,Poor_Value
993467751226841253,1,Fair_Value
889776038592839164,2,Excellent_Value
16407735,2,Excellent_Value
165967,1,Fair_Value
23355323,2,Excellent_Value
30068468,1,Fair_Value
600137259808003715,2,Excellent_Value
663244139818136258,0,Poor_Value
10992778,1,Fair_Value
35234793,1,Fair_Value
1417753447747973167,1,Fair_Value
19623750,2,Excellent_Value
1499543408904169217,2,Excellent_Value
5978964,2,Excellent_Value
1389437809076648593,0,Poor_Value
17626853,2,Excellent_Value
607466660685569771,1,Fair_Value
44999453,2,Excellent_Value
45993442,1,Fair_Value
1073437545106102151,0,Poor_Value
51844022,1,Fair_Value
645921434259592461,2,Excellent_Value
33321394,1,Fair_Value
1017608444805874024,0,Poor_Value
52132308,0,Poor_Value
32840881,0,Poor_Value
38601823,1,Fair_Value
53277674,2,Excellent_Value
325478,1,Fair_Value
847175940867650039,0,Poor_Value
23838746,1,Fair_Value
1012383737037128293,0,Poor_Value
49370364,2,Excellent_Value
10537,2,Excellent_Value
1259596910454986658,1,Fair_Value
1499498311309347446,2,Excellent_Value
1018800485505835165,1,Fair_Value
567473810469627436,2,Excellent_Value
1305152506186696930,1,Fair_Value
1096555547628123269,1,Fair_Value
1072875805236611310,2,Excellent_Value
38927204,0,Poor_Value
38158914,2,Excellent_Value
18332138,2,Excellent_Value
38347764,1,Fair_Value
1293731370977948831,0,Poor_Value
665268769209093478,1,Fair_Value
1181849060288465344,2,Excellent_Value
867442537754736046,2,Excellent_Value
1007849602964962786,1,Fair_Value
945672998966056996,1,Fair_Value
53201580,1,Fair_Value
647682925710532210,2,Excellent_Value
719561262415074963,0,Poor_Value
46197009,2,Excellent_Value
415498,2,Excellent_Value
1387332472544443328,2,Excellent_Value
47989758,0,Poor_Value
22507454,2,Excellent_Value
722081971430463374,2,Excellent_Value
1221718174819033417,2,Excellent_Value
1418351322870447689,1,Fair_Value
60365,0,Poor_Value
592761644529052745,2,Excellent_Value
29316715,0,Poor_Value
1323298384132836572,1,Fair_Value
1074146962304434697,2,Excellent_Value
1226996861863600161,0,Poor_Value
689866114274313276,1,Fair_Value
42433950,1,Fair_Value
1269629806308848654,0,Poor_Value
48256170,1,Fair_Value
42015681,2,Excellent_Value
51829115,0,Poor_Value
49081984,2,Excellent_Value
1864390,1,Fair_Value
1131929672276634349,2,Excellent_Value
2188919,2,Excellent_Value
45369733,1,Fair_Value
30320343,0,Poor_Value
43711147,0,Poor_Value
19014320,2,Excellent_Value
1364054631525043378,0,Poor_Value
21996884,1,Fair_Value
1432809723117239779,2,Excellent_Value
5933019,1,Fair_Value
19844507,2,Excellent_Value
1497900249832102515,2,Excellent_Value
849178757703372986,0,Poor_Value
1473279733260851402,1,Fair_Value
954645490849812591,2,Excellent_Value
1255655,1,Fair_Value
1187698983330829479,2,Excellent_Value
1251038144669615939,1,Fair_Value
18752488,1,Fair_Value
1365947457870945494,1,Fair_Value
32795816,0,Poor_Value
49159027,0,Poor_Value
888523182641999453,1,Fair_Value
1074238953356121835,0,Poor_Value
1185175305405293410,1,Fair_Value
53799522,1,Fair_Value
1436523876991479955,0,Poor_Value
17982304,1,Fair_Value
609473536651596361,1,Fair_Value
913298894762219267,0,Poor_Value
932209742187108060,2,Excellent_Value
1007630248061177809,0,Poor_Value
6457714,2,Excellent_Value
42060,1,Fair_Value
573487548141793988,0,Poor_Value
35429693,1,Fair_Value
34803248,0,Poor_Value
25268522,2,Excellent_Value
42390976,2,Excellent_Value
1058944371603919670,0,Poor_Value
48315324,1,Fair_Value
597835925307239738,1,Fair_Value
1115295350589977781,1,Fair_Value
975462210438163717,1,Fair_Value
1096182314115418267,0,Poor_Value
1270388248661568107,2,Excellent_Value
1397114980177197113,2,Excellent_Value
1200726036458271900,0,Poor_Value
26066769,0,Poor_Value
1051782968788682088,0,Poor_Value
852984333013557221,1,Fair_Value
7562249,0,Poor_Value
38674128,1,Fair_Value
53447646,2,Excellent_Value
572507219249136025,1,Fair_Value
873742,2,Excellent_Value
343495,1,Fair_Value
44020254,2,Excellent_Value
8054733,2,Excellent_Value
49546855,1,Fair_Value
603682069778176978,2,Excellent_Value
890906701182680440,1,Fair_Value
851522486085081440,0,Poor_Value
1579303,0,Poor_Value
1292296345808136331,1,Fair_Value
1206691140518020141,1,Fair_Value
1171671140148396543,1,Fair_Value
845171563682369550,2,Excellent_Value
1387422413642003105,0,Poor_Value
1014056338583863680,1,Fair_Value
1187860849761637868,0,Poor_Value
976140155983360434,0,Poor_Value
30346332,2,Excellent_Value
600743308886437311,0,Poor_Value
53028243,2,Excellent_Value
33050224,1,Fair_Value
857158363295059576,0,Poor_Value
28673251,0,Poor_Value
933222378467002574,0,Poor_Value
1120507079730447805,0,Poor_Value
842896305175561393,0,Poor_Value
1130376478094121403,1,Fair_Value
955464950099551438,1,Fair_Value
894389239773781048,2,Excellent_Value
24844929,0,Poor_Value
964206910042029724,1,Fair_Value
689844728687817002,0,Poor_Value
547718263684881316,0,Poor_Value
1198085801431463188,0,Poor_Value
1495297800192320897,1,Fair_Value
53515491,0,Poor_Value
1164588163754365810,0,Poor_Value
1410997480706372401,1,Fair_Value
53346531,2,Excellent_Value
13632202,0,Poor_Value
50444103,1,Fair_Value
783713068439898394,1,Fair_Value
43277453,2,Excellent_Value
46502171,2,Excellent_Value
1401991283282814300,1,Fair_Value
31568513,1,Fair_Value
811394627255490864,0,Poor_Value
28919893,1,Fair_Value
1256727622008076370,2,Excellent_Value
45900791,2,Excellent_Value
51265257,2,Excellent_Value
1498013412043371277,1,Fair_Value
19363609,2,Excellent_Value
19197972,2,Excellent_Value
1476425135914708223,1,Fair_Value
24162999,1,Fair_Value
36042896,0,Poor_Value
1413485985962369717,2,Excellent_Value
45421974,1,Fair_Value
1437792873608658453,2,Excellent_Value
1348850383849316430,0,Poor_Value
33969998,1,Fair_Value
9369700,0,Poor_Value
43349696,2,Excellent_Value
1429876471011170204,0,Poor_Value
37180404,2,Excellent_Value
18809932,1,Fair_Value
616939384968348486,1,Fair_Value
1013784581223781123,0,Poor_Value
707175,2,Excellent_Value
9127072,1,Fair_Value
19611889,0,Poor_Value
552315846022144417,0,Poor_Value
752874958505062775,1,Fair_Value
721919886736419745,2,Excellent_Value
22551762,2,Excellent_Value
50057318,0,Poor_Value
1302788450609404042,0,Poor_Value
1298633449648436582,1,Fair_Value
50196447,0,Poor_Value
1361631202542271995,1,Fair_Value
1222461524277975583,2,Excellent_Value
45362870,2,Excellent_Value
1278984598818952403,0,Poor_Value
51905327,0,Poor_Value
1409544176309820633,1,Fair_Value
1425699616255548846,0,Poor_Value
1077064767434304927,2,Excellent_Value
681073513180504510,0,Poor_Value
1053039823906989912,0,Poor_Value
1401378010169313101,1,Fair_Value
1151482607815790894,2,Excellent_Value
51104031,0,Poor_Value
1212487138584865597,1,Fair_Value
20150421,1,Fair_Value
17445405,2,Excellent_Value
1513177186572623207,2,Excellent_Value
18063783,0,Poor_Value
1222061712160785181,0,Poor_Value
637051829678544604,1,Fair_Value
1466801858096589769,1,Fair_Value
842775260335195402,0,Poor_Value
884349897587639357,2,Excellent_Value
3655811,1,Fair_Value
50700562,2,Excellent_Value
1294336142130437030,0,Poor_Value
35186321,0,Poor_Value
20355620,2,Excellent_Value
713624334051993529,2,Excellent_Value
49180796,2,Excellent_Value
1212513,0,Poor_Value
21204688,2,Excellent_Value
50338646,2,Excellent_Value
1508327,0,Poor_Value
660141655883762569,1,Fair_Value
1020075768648183948,0,Poor_Value
1345328284731803529,2,Excellent_Value
1494503,1,Fair_Value
864723746360458213,0,Poor_Value
1132772054189119687,0,Poor_Value
1190257100526531932,2,Excellent_Value
898165508732959606,2,Excellent_Value
21526852,1,Fair_Value
1281341633423152592,0,Poor_Value
1274465801937510756,2,Excellent_Value
726017158954082583,2,Excellent_Value
137129,0,Poor_Value
1242870515761375783,1,Fair_Value
19310636,2,Excellent_Value
1219129740883339432,0,Poor_Value
661118185527756337,1,Fair_Value
755078705088980720,0,Poor_Value
983982248435590716,0,Poor_Value
19014669,0,Poor_Value
1244998290015571690,2,Excellent_Value
845683058739697159,1,Fair_Value
1097211149075882640,0,Poor_Value
874882716746707425,0,Poor_Value
1089997539575133242,2,Excellent_Value
18231,2,Excellent_Value
33473455,2,Excellent_Value
41716105,2,Excellent_Value
1443619093518876683,0,Poor_Value
1368847535973963539,1,Fair_Value
11263346,0,Poor_Value
645903340904969203,1,Fair_Value
517552718697721599,0,Poor_Value
11400355,0,Poor_Value
697534420834184000,0,Poor_Value
39053254,2,Excellent_Value
887632352312104017,2,Excellent_Value
48404585,0,Poor_Value
1086985160162696777,2,Excellent_Value
22106062,2,Excellent_Value
43258720,0,Poor_Value
21699304,2,Excellent_Value
1284085141654785881,2,Excellent_Value
1313130733646653073,2,Excellent_Value
1142699312524696160,0,Poor_Value
47877069,0,Poor_Value
7028127,1,Fair_Value
49403942,1,Fair_Value
968801700625254974,2,Excellent_Value
51309897,2,Excellent_Value
949285466738161932,0,Poor_Value
1127180307634019110,2,Excellent_Value
1294353079761635443,0,Poor_Value
15383658,2,Excellent_Value
1116771765826212978,0,Poor_Value
1140618026404933476,2,Excellent_Value
271647,1,Fair_Value
37530583,1,Fair_Value
1263183068430635461,0,Poor_Value
744942068574427627,2,Excellent_Value
38409480,1,Fair_Value
24174163,0,Poor_Value
1487958229785409562,0,Poor_Value
37054143,2,Excellent_Value
46391108,0,Poor_Value
38526871,2,Excellent_Value
846391793284261700,2,Excellent_Value
1313090398530812154,2,Excellent_Value
1395299378488895886,2,Excellent_Value
1468308050523680305,2,Excellent_Value
39265929,0,Poor_Value
905764291401265720,0,Poor_Value
33398238,1,Fair_Value
53402436,0,Poor_Value
1133553237995521150,1,Fair_Value
1267206,2,Excellent_Value
46508371,2,Excellent_Value
794975587035656018,2,Excellent_Value
1065452350495509375,2,Excellent_Value
723387,1,Fair_Value
939857947544738190,1,Fair_Value
7787180,2,Excellent_Value
1456092578049915513,1,Fair_Value
1105940931378380540,1,Fair_Value
825379013563979471,2,Excellent_Value
49095157,1,Fair_Value
613627035663453885,0,Poor_Value
17993492,2,Excellent_Value
37860502,2,Excellent_Value
30851994,0,Poor_Value
906825383468570032,1,Fair_Value
20688195,1,Fair_Value
577415924660754726,0,Poor_Value
1018974836096227764,1,Fair_Value
1399455620938619775,1,Fair_Value
640826238077596099,2,Excellent_Value
1071405485849039888,2,Excellent_Value
1445740759076353642,2,Excellent_Value
1162328449740608546,1,Fair_Value
690477075826952982,2,Excellent_Value
25840855,1,Fair_Value
22545181,1,Fair_Value
52389615,2,Excellent_Value
1418526888838241861,0,Poor_Value
556670946322420104,1,Fair_Value
1247463945536326478,0,Poor_Value
671807335376685560,0,Poor_Value
1385637294375016534,1,Fair_Value
978299916661707682,1,Fair_Value
28388893,0,Poor_Value
1232914720448306109,1,Fair_Value
1082674665828992746,1,Fair_Value
873208459141322616,1,Fair_Value
1040826089118035334,0,Poor_Value
641269084570879190,2,Excellent_Value
44697279,0,Poor_Value
25688347,2,Excellent_Value
1006664704237639623,0,Poor_Value
1298581557751562395,2,Excellent_Value
1054039365772919287,0,Poor_Value
1507667606458236012,1,Fair_Value
852108468270077496,2,Excellent_Value
49552114,2,Excellent_Value
707998044495287959,0,Poor_Value
725635642244163695,1,Fair_Value
1214750164295970842,2,Excellent_Value
47705114,0,Poor_Value
53576424,2,Excellent_Value
1488000643858270759,0,Poor_Value
874075944207708544,1,Fair_Value
1417709205387506501,0,Poor_Value
1308497637704142592,2,Excellent_Value
21141356,0,Poor_Value
1444950162049581259,1,Fair_Value
12726185,2,Excellent_Value
594906886328244166,1,Fair_Value
37814252,2,Excellent_Value
28200634,0,Poor_Value
1130373135495330733,1,Fair_Value
1456491198280345653,0,Poor_Value
21539694,1,Fair_Value
768467019658114738,1,Fair_Value
50343671,0,Poor_Value
34545696,1,Fair_Value
52150866,0,Poor_Value
40594528,0,Poor_Value
1435777027606535421,0,Poor_Value
698627692152170585,2,Excellent_Value
46143591,1,Fair_Value
41538482,2,Excellent_Value
16963990,2,Excellent_Value
47202010,1,Fair_Value
856696100079118729,2,Excellent_Value
1445742150831634514,0,Poor_Value
49634141,0,Poor_Value
32723376,2,Excellent_Value
1021269018193026742,0,Poor_Value
30687431,2,Excellent_Value
848237332736115298,2,Excellent_Value
43335731,0,Poor_Value
7034114,1,Fair_Value
589000857668186504,0,Poor_Value
53112260,0,Poor_Value
6156195,0,Poor_Value
9752553,2,Excellent_Value
1064536310728603561,1,Fair_Value
1366059371623270010,2,Excellent_Value
9809503,2,Excellent_Value
1490819989544749590,0,Poor_Value
731181729697332426,1,Fair_Value
54223184,0,Poor_Value
1135909753905486681,1,Fair_Value
1419256010620662162,1,Fair_Value
807247457059382842,0,Poor_Value
1055129931899484815,0,Poor_Value
1320303871487172513,2,Excellent_Value
48715995,2,Excellent_Value
1354662710281836828,2,Excellent_Value
50249529,0,Poor_Value
1061704033484319014,2,Excellent_Value
797074273540698635,1,Fair_Value
36772271,0,Poor_Value
1481385400402727644,2,Excellent_Value
48326770,1,Fair_Value
1474666157525753615,0,Poor_Value
38782076,1,Fair_Value
970271500888247892,1,Fair_Value
767506,0,Poor_Value
13193714,2,Excellent_Value
39818471,0,Poor_Value
1293898018718039105,0,Poor_Value
893356068940384361,2,Excellent_Value
23599466,2,Excellent_Value
11337825,1,Fair_Value
688564824279581401,2,Excellent_Value
1142334555122854408,2,Excellent_Value
623113908933543015,0,Poor_Value
684627170640282857,1,Fair_Value
2058119,2,Excellent_Value
1185177098737144489,0,Poor_Value
729764322064817380,0,Poor_Value
29278596,1,Fair_Value
11556239,1,Fair_Value
1435141088486427533,0,Poor_Value
1322430144758097700,2,Excellent_Value
34646493,2,Excellent_Value
997092243534225357,2,Excellent_Value
48553239,0,Poor_Value
670333209643254458,2,Excellent_Value
41045434,1,Fair_Value
1343160383623390693,0,Poor_Value
1014596985294483482,2,Excellent_Value
50460894,1,Fair_Value
1487256758924673312,0,Poor_Value
1371381115038160256,1,Fair_Value
36596737,1,Fair_Value
1205074995087682952,1,Fair_Value
1419811408813635719,0,Poor_Value
668992756253262341,0,Poor_Value
32783075,2,Excellent_Value
755440781274369952,1,Fair_Value
52321960,0,Poor_Value
24515798,2,Excellent_Value
23416913,1,Fair_Value
1163942774450387206,1,Fair_Value
33370186,1,Fair_Value
895507060098369063,0,Poor_Value
8558253,0,Poor_Value
1442191494539201945,0,Poor_Value
976138831185478864,0,Poor_Value
4017146,0,Poor_Value
21919621,1,Fair_Value
939266102807988040,2,Excellent_Value
934891078377537055,1,Fair_Value
1216614052837198897,1,Fair_Value
46920923,1,Fair_Value
957431979945402838,1,Fair_Value
1489182597633593584,1,Fair_Value
23813739,2,Excellent_Value
965246248927073049,1,Fair_Value
1336998,2,Excellent_Value
543466127530491448,2,Excellent_Value
1007726616971061009,0,Poor_Value
23004935,1,Fair_Value
705668969700624589,0,Poor_Value
851328855057769691,0,Poor_Value
5945396,1,Fair_Value
1417372042594767829,1,Fair_Value
9369467,0,Poor_Value
51069808,2,Excellent_Value
19404355,0,Poor_Value
40118153,2,Excellent_Value
46233114,0,Poor_Value
760469343759646941,0,Poor_Value
953601382757404512,0,Poor_Value
2546692,2,Excellent_Value
1386588556179101776,1,Fair_Value
50749852,0,Poor_Value
39173993,2,Excellent_Value
965421478685477333,2,Excellent_Value
11817811,0,Poor_Value
1412305635933342690,1,Fair_Value
1335740852923485830,2,Excellent_Value
4350971,1,Fair_Value
1047335949058623421,2,Excellent_Value
1290277664312984903,0,Poor_Value
1461613271519942841,1,Fair_Value
1150205391318619725,2,Excellent_Value
1373594767402274096,1,Fair_Value
621880045400930091,1,Fair_Value
626085458845218908,1,Fair_Value
33011308,1,Fair_Value
1273425684670859277,1,Fair_Value
1444395051827927391,2,Excellent_Value
1269043213127482270,2,Excellent_Value
1431997762142343316,0,Poor_Value
30803873,1,Fair_Value
9809493,2,Excellent_Value
1471362285181303236,2,Excellent_Value
2303470,2,Excellent_Value
22193833,0,Poor_Value
974742204800060586,1,Fair_Value
1463227782784511252,1,Fair_Value
689096897123432840,2,Excellent_Value
10156101,1,Fair_Value
43910662,1,Fair_Value
53674996,1,Fair_Value
773246253620936891,2,Excellent_Value
53756392,1,Fair_Value
1402820568125255161,2,Excellent_Value
36079270,2,Excellent_Value
1090027825528028997,1,Fair_Value
40800957,1,Fair_Value
905764249322009300,0,Poor_Value
884515449809681458,0,Poor_Value
1249041383307612533,0,Poor_Value
4632133,2,Excellent_Value
45637368,0,Poor_Value
1728300,0,Poor_Value
652941749857426694,0,Poor_Value
31294109,2,Excellent_Value
43336608,1,Fair_Value
1467432360809113761,2,Excellent_Value
1418176939809276775,2,Excellent_Value
1335019456273714634,0,Poor_Value
22032836,2,Excellent_Value
1484792,0,Poor_Value
31570508,2,Excellent_Value
791067241031169629,2,Excellent_Value
49616639,2,Excellent_Value
1433628922643218399,0,Poor_Value
2582718,1,Fair_Value
1001394126835084603,1,Fair_Value
924779113582412766,0,Poor_Value
612613675454699875,2,Excellent_Value
718725898266389255,2,Excellent_Value
650789806144080309,2,Excellent_Value
1071902573628569740,2,Excellent_Value
782846748260244320,2,Excellent_Value
19893710,0,Poor_Value
1465435984495324990,0,Poor_Value
50617944,2,Excellent_Value
974178053522517452,2,Excellent_Value
1245712197690904280,1,Fair_Value
895506939038413203,0,Poor_Value
132441,2,Excellent_Value
54315593,1,Fair_Value
746368264457640751,1,Fair_Value
26302492,2,Excellent_Value
1402247719517591775,1,Fair_Value
1633173,2,Excellent_Value
542857656443573380,2,Excellent_Value
24227559,1,Fair_Value
49418236,0,Poor_Value
29880858,0,Poor_Value
1369849693448590087,0,Poor_Value
41789520,2,Excellent_Value
1131051848898117153,0,Poor_Value
878311790407032935,0,Poor_Value
32920800,1,Fair_Value
13123469,0,Poor_Value
21612906,2,Excellent_Value
938464294835812236,1,Fair_Value
811381791139176817,0,Poor_Value
13239943,1,Fair_Value
1065121818030187721,0,Poor_Value
53967300,2,Excellent_Value
1387098870110463372,0,Poor_Value
26720624,2,Excellent_Value
49523008,2,Excellent_Value
29843679,1,Fair_Value
41569652,2,Excellent_Value
1487322603471604699,2,Excellent_Value
907868557818486036,0,Poor_Value
1016270203679227888,1,Fair_Value
3096156,2,Excellent_Value
1239529638445420086,2,Excellent_Value
52667277,2,Excellent_Value
53183738,2,Excellent_Value
49864106,2,Excellent_Value
811394102793753433,0,Poor_Value
907549684410617966,1,Fair_Value
29924753,2,Excellent_Value
53299778,0,Poor_Value
25380342,1,Fair_Value
24431226,2,Excellent_Value
1389186906602720768,2,Excellent_Value
1060341634697340946,0,Poor_Value
13590407,2,Excellent_Value
774669048801120028,0,Poor_Value
1269188451841551415,2,Excellent_Value
48019016,2,Excellent_Value
2130640,1,Fair_Value
50993565,1,Fair_Value
26334945,1,Fair_Value
19101489,2,Excellent_Value
603009211518372737,0,Poor_Value
11532945,1,Fair_Value
1150653251349124264,2,Excellent_Value
955184290031846833,0,Poor_Value
609425976454488194,0,Poor_Value
1332276643889741754,0,Poor_Value
1302494026553431907,1,Fair_Value
4825026,1,Fair_Value
23416884,0,Poor_Value
715976130981923914,1,Fair_Value
20540908,2,Excellent_Value
29765903,2,Excellent_Value
1195692744299968147,1,Fair_Value
857158753621416930,0,Poor_Value
1130513393532904311,0,Poor_Value
2679898,0,Poor_Value
34723816,2,Excellent_Value
11755367,2,Excellent_Value
1108771271245019481,1,Fair_Value
49597911,2,Excellent_Value
21382452,2,Excellent_Value
28581080,1,Fair_Value
1262639875856637115,0,Poor_Value
1258892715166117089,0,Poor_Value
1213197063923896323,0,Poor_Value
52144541,1,Fair_Value
826304560818579516,0,Poor_Value
738547,0,Poor_Value
1243538091502714258,0,Poor_Value
791309748001484969,1,Fair_Value
1223347334739944556,2,Excellent_Value
915342090789939671,1,Fair_Value
1163809606229654180,0,Poor_Value
7052507,1,Fair_Value
15166182,1,Fair_Value
11605954,0,Poor_Value
19531061,1,Fair_Value
50866407,1,Fair_Value
661072805408472250,2,Excellent_Value
1160503973804334338,2,Excellent_Value
17651619,2,Excellent_Value
1033498593961277497,2,Excellent_Value
1243631817588921705,2,Excellent_Value
42429191,2,Excellent_Value
770268763537883754,1,Fair_Value
1045533840873378697,0,Poor_Value
21307662,2,Excellent_Value
1232895937367618239,1,Fair_Value
43458737,1,Fair_Value
50413019,1,Fair_Value
619026257687206076,2,Excellent_Value
48995695,1,Fair_Value
1513092561006923482,2,Excellent_Value
1287721965805293920,1,Fair_Value
1290756899090542020,1,Fair_Value
648424391027400931,2,Excellent_Value
20361695,0,Poor_Value
924705099873754876,2,Excellent_Value
1122455281855134249,1,Fair_Value
926923833037628634,0,Poor_Value
1441505062839159985,0,Poor_Value
14216428,0,Poor_Value
608738884957575766,1,Fair_Value
641553843272643567,2,Excellent_Value
903584904893083005,0,Poor_Value
53153838,0,Poor_Value
49129568,1,Fair_Value
1339462903086087290,2,Excellent_Value
32361480,2,Excellent_Value
13293285,1,Fair_Value
50240145,0,Poor_Value
821982020087687834,2,Excellent_Value
1434160621221525417,0,Poor_Value
922815235636274010,1,Fair_Value
1316185663289924110,1,Fair_Value
37972578,2,Excellent_Value
21253864,2,Excellent_Value
1296810800492719676,1,Fair_Value
827312379067279379,0,Poor_Value
51835616,0,Poor_Value
44600003,0,Poor_Value
22774305,1,Fair_Value
45386611,1,Fair_Value
1019859165068330868,1,Fair_Value
47912008,1,Fair_Value
661000254872733353,1,Fair_Value
1242386563214079835,0,Poor_Value
1409568597236696749,0,Poor_Value
47907141,0,Poor_Value
42711390,1,Fair_Value
49832411,2,Excellent_Value
49060748,0,Poor_Value
1499532605600591041,2,Excellent_Value
1193094962890903465,0,Poor_Value
565932024464880288,2,Excellent_Value
836409468892674229,0,Poor_Value
7745094,0,Poor_Value
737037705253023747,0,Poor_Value
858015480843771207,1,Fair_Value
812427922105215694,0,Poor_Value
1396465976575065148,2,Excellent_Value
51211301,2,Excellent_Value
17670655,1,Fair_Value
1214586036286900083,2,Excellent_Value
1331411168078673798,2,Excellent_Value
604221,2,Excellent_Value
1305169029217596339,0,Poor_Value
1390813654796815413,1,Fair_Value
33412999,2,Excellent_Value
21529297,2,Excellent_Value
1131543029761195241,2,Excellent_Value
1248742377097180895,2,Excellent_Value
1214713875541170716,2,Excellent_Value
1226883617333201592,1,Fair_Value
30763139,2,Excellent_Value
1177956334666046440,0,Poor_Value
787192657792936226,0,Poor_Value
26203521,2,Excellent_Value
49752905,2,Excellent_Value
1097140131001896070,2,Excellent_Value
963961400919809233,0,Poor_Value
37572442,1,Fair_Value
1209591997179296575,2,Excellent_Value
882533114447445452,2,Excellent_Value
38942345,2,Excellent_Value
9077973,1,Fair_Value
1156562751806298963,1,Fair_Value
1018313354481928350,0,Poor_Value
592115950468356875,1,Fair_Value
578945572421201457,2,Excellent_Value
29016016,0,Poor_Value
882156809463528798,2,Excellent_Value
635737546618242073,2,Excellent_Value
628213964124893393,1,Fair_Value
26134847,0,Poor_Value
18914312,0,Poor_Value
18021096,0,Poor_Value
759738118917940385,2,Excellent_Value
1025256524355600233,2,Excellent_Value
29276913,1,Fair_Value
31542140,1,Fair_Value
1282995664873644443,1,Fair_Value
6198037,0,Poor_Value
54017735,1,Fair_Value
49959316,0,Poor_Value
43790960,2,Excellent_Value
1080505839948726766,0,Poor_Value
9369660,0,Poor_Value
12885653,0,Poor_Value
42208295,2,Excellent_Value
1467432333425690686,0,Poor_Value
650139561939846226,0,Poor_Value
3569985,1,Fair_Value
7009791,1,Fair_Value
11242044,2,Excellent_Value
19236730,0,Poor_Value
47858950,1,Fair_Value
32049077,2,Excellent_Value
575971647646419501,2,Excellent_Value
1087433,0,Poor_Value
35837171,1,Fair_Value
1309496,1,Fair_Value
808621315547371207,0,Poor_Value
33012495,1,Fair_Value
1248715241173066811,2,Excellent_Value
37972611,2,Excellent_Value
920021652485745131,2,Excellent_Value
622670268815139577,1,Fair_Value
48299614,2,Excellent_Value
1183399702049591521,2,Excellent_Value
1490158531079903750,2,Excellent_Value
16305055,2,Excellent_Value
