host_id,id,value_encoded,value_category
237658140,1184218464156348104,1,Fair_Value
493650081,794300488770515751,1,Fair_Value
64250241,1014057861446229015,1,Fair_Value
206312344,807419478261335991,2,Poor_Value
490488994,776139155495655249,2,Poor_Value
11612667,45862532,0,Excellent_Value
47928015,39398533,0,Excellent_Value
542041520,1016449101237544361,2,Poor_Value
388728582,1217566536741366204,1,Fair_Value
501999278,1401983456124347737,1,Fair_Value
14297219,51601237,0,Excellent_Value
385049922,1044580641651936173,0,Excellent_Value
82424425,622468529787837302,0,Excellent_Value
438954808,1391268099573881020,1,Fair_Value
143465206,1052282156348341626,1,Fair_Value
43349223,1030469564534044145,0,Excellent_Value
542041520,1016697183009124968,2,Poor_Value
695176060,1492709432621531364,1,Fair_Value
145816014,53025898,1,Fair_Value
707545442,1468308050523680305,2,Poor_Value
694377,43879677,2,Poor_Value
159355723,1252074482038418119,2,Poor_Value
35602530,20607374,2,Poor_Value
676162292,1430832207007547947,2,Poor_Value
10418310,3489714,0,Excellent_Value
2414700,16944002,0,Excellent_Value
515234017,893524769895382827,1,Fair_Value
1028043,1498041513602145268,0,Excellent_Value
27333348,705963699397928779,1,Fair_Value
226367074,620239529211968270,2,Poor_Value
471188701,798597927999991654,0,Excellent_Value
22267913,1074346893503771079,1,Fair_Value
4657890,1132143953690358967,1,Fair_Value
106518270,926698205726556135,0,Excellent_Value
415840703,717450035627091223,2,Poor_Value
37499744,1476744401349198635,1,Fair_Value
4657890,882170115388179859,2,Poor_Value
1272604,22507343,2,Poor_Value
371796506,45877385,1,Fair_Value
581578358,1177020897036587301,0,Excellent_Value
246447410,32769908,0,Excellent_Value
100093039,675412757557706673,1,Fair_Value
25519858,900260040227818044,0,Excellent_Value
504891247,845139610179876723,0,Excellent_Value
107434423,39723266,2,Poor_Value
469712552,881168729030149392,0,Excellent_Value
674872898,1373388175178338599,1,Fair_Value
374818536,1090795794846067142,1,Fair_Value
35414139,730015491449237339,2,Poor_Value
542041520,1003260386797219134,2,Poor_Value
4185643,36453746,0,Excellent_Value
105724944,16190202,0,Excellent_Value
502034331,1072544311288263585,0,Excellent_Value
462059142,1510360209248054792,2,Poor_Value
22860305,1210551360798279678,2,Poor_Value
702684446,1450393512651258890,1,Fair_Value
267895362,39053559,0,Excellent_Value
398808233,560686415936687246,1,Fair_Value
298375038,38955191,1,Fair_Value
47514427,37686005,1,Fair_Value
21769361,1381428150238444300,0,Excellent_Value
270119516,36211377,0,Excellent_Value
47514427,37686023,1,Fair_Value
64646820,32577104,1,Fair_Value
365176643,49616639,0,Excellent_Value
303118342,1402915968439949014,1,Fair_Value
169971311,31920394,1,Fair_Value
660019392,1282192965931189397,0,Excellent_Value
120424676,855688798976449016,0,Excellent_Value
1472579,824778750092268788,1,Fair_Value
16968337,615872200704077411,1,Fair_Value
13832870,21502035,2,Poor_Value
39477404,46929058,1,Fair_Value
5203636,1409218,1,Fair_Value
10162964,4616040,2,Poor_Value
387801231,553928744538540122,2,Poor_Value
50389567,1514022686759615585,1,Fair_Value
56874549,1094401007120818470,0,Excellent_Value
219074398,53508930,0,Excellent_Value
352616237,729997446245490968,2,Poor_Value
66802755,45884692,2,Poor_Value
576739896,1219553607712609955,1,Fair_Value
77695087,53216516,1,Fair_Value
258680569,36842436,2,Poor_Value
3475255,52937931,2,Poor_Value
67179654,809454860807394381,1,Fair_Value
389425980,662219915750904137,1,Fair_Value
207801807,1477993644216957000,2,Poor_Value
9315569,48061960,2,Poor_Value
1859453,1629836,1,Fair_Value
198008381,816356900547820600,2,Poor_Value
16223384,950893181432035685,0,Excellent_Value
8515925,4617719,1,Fair_Value
492305565,1318897507516976490,2,Poor_Value
564302587,1110849551263993639,1,Fair_Value
24215,8339,2,Poor_Value
7212456,7342996,1,Fair_Value
126801819,1219571525513165120,2,Poor_Value
50407207,1272549774182720518,1,Fair_Value
9952362,960271988417077531,0,Excellent_Value
8735628,1015311180554500286,0,Excellent_Value
539246315,1118807494219691403,2,Poor_Value
114540940,817462683522819713,2,Poor_Value
1188065,23976927,1,Fair_Value
2957263,32475629,0,Excellent_Value
4305902,39392535,2,Poor_Value
88566861,52859106,2,Poor_Value
499662709,887889147817959841,0,Excellent_Value
57826298,1196498318373283494,1,Fair_Value
576739896,1411782351247539060,1,Fair_Value
336576760,1100130553693127573,2,Poor_Value
301910499,845683058739697159,0,Excellent_Value
34476470,610395554873328514,2,Poor_Value
669787295,1323967104276190547,0,Excellent_Value
26549368,24844929,1,Fair_Value
150015670,48364329,2,Poor_Value
430108718,1355310302584552413,0,Excellent_Value
390706460,917407559080119434,0,Excellent_Value
184698366,52409143,1,Fair_Value
57205518,53707854,1,Fair_Value
262875,55636,0,Excellent_Value
319876633,836588152392116091,0,Excellent_Value
371695456,588412620904589460,1,Fair_Value
152363421,1076106174897448301,2,Poor_Value
8803885,1419630278318164205,1,Fair_Value
563575031,1124869534527301139,1,Fair_Value
165408572,682520282880269935,1,Fair_Value
160626481,1413091367095057784,0,Excellent_Value
22166049,16054072,0,Excellent_Value
25320579,752555046708374612,1,Fair_Value
499048376,817340277356893861,2,Poor_Value
3078020,40619776,0,Excellent_Value
54258476,592847308721994274,2,Poor_Value
479630664,759738118917940385,0,Excellent_Value
37780250,1164138230502187477,0,Excellent_Value
273328729,36346477,1,Fair_Value
53716787,1027545655006454860,2,Poor_Value
457993031,1275755069863223059,0,Excellent_Value
277259855,1074071142708842344,1,Fair_Value
66829012,12368621,1,Fair_Value
900661,7930461,1,Fair_Value
539860536,1405148258811370502,1,Fair_Value
44163524,17464165,0,Excellent_Value
6744265,1979461,1,Fair_Value
484044741,969565771972790446,0,Excellent_Value
336764256,1021269018193026742,2,Poor_Value
499136264,51290609,1,Fair_Value
362411546,1425792385120978074,2,Poor_Value
16687084,562337533905265478,2,Poor_Value
113421970,20959610,0,Excellent_Value
510531908,875534886344560593,2,Poor_Value
141257494,53607647,0,Excellent_Value
29999547,5782655,1,Fair_Value
517721206,957210761433552889,1,Fair_Value
194151080,1223359093117139361,1,Fair_Value
64443919,17254684,2,Poor_Value
9832430,48752722,2,Poor_Value
102607334,958090944873917439,0,Excellent_Value
9010628,1707839,2,Poor_Value
156917089,45105995,0,Excellent_Value
30917373,1329815473675568653,1,Fair_Value
207127031,29562087,0,Excellent_Value
390706460,939891816303344154,0,Excellent_Value
531734799,957612527306909725,0,Excellent_Value
2060012,1041336066213032916,2,Poor_Value
7561731,54094499,0,Excellent_Value
656191387,1516116337144299432,1,Fair_Value
44440992,1480839629869618860,0,Excellent_Value
107434423,1049813518261395598,2,Poor_Value
36999188,21385722,1,Fair_Value
151524034,731302149474198973,2,Poor_Value
329936286,1331393361990793441,1,Fair_Value
12703126,12910183,0,Excellent_Value
161274476,1271441815639759508,1,Fair_Value
985427,14206695,1,Fair_Value
326084746,673729285597688233,1,Fair_Value
56658434,19658833,1,Fair_Value
133406677,19097669,0,Excellent_Value
346671348,43477163,2,Poor_Value
61459936,674790216053935146,1,Fair_Value
499136264,601543294653780290,2,Poor_Value
2060012,47583339,2,Poor_Value
527146870,940731218281629840,2,Poor_Value
702285456,1450815872208785357,1,Fair_Value
413179218,50569161,1,Fair_Value
337953884,1332625307583414107,2,Poor_Value
76164632,1069772301151499866,1,Fair_Value
716603820,1500475467518030894,1,Fair_Value
26986737,1485731303088645342,1,Fair_Value
175969733,23550791,0,Excellent_Value
508917946,1007259995544466958,2,Poor_Value
558110427,1075005914873993461,2,Poor_Value
82919172,883526873435471095,1,Fair_Value
1000211,23056794,2,Poor_Value
67179654,15160480,1,Fair_Value
651766253,1245926544672824087,1,Fair_Value
325593778,1487156773262908564,1,Fair_Value
139553832,37054143,1,Fair_Value
18698598,676703950614410949,1,Fair_Value
2178725,15965901,0,Excellent_Value
126644161,1321239608327098149,0,Excellent_Value
707545442,1466853327413164555,2,Poor_Value
3748918,47531571,1,Fair_Value
50653324,52956329,1,Fair_Value
325128229,54081431,1,Fair_Value
559810,757399188721155542,1,Fair_Value
374370971,1232746544126867559,2,Poor_Value
120618382,966149721523320908,0,Excellent_Value
395845553,597109747101846419,0,Excellent_Value
34879272,44451130,0,Excellent_Value
34959478,53983788,0,Excellent_Value
333810685,1173185133148528718,0,Excellent_Value
78451071,14802586,0,Excellent_Value
270127613,602861501728530969,1,Fair_Value
351395739,1179344013082264661,1,Fair_Value
9877116,1516398504780681819,2,Poor_Value
3379945,1428553,2,Poor_Value
45328089,32450431,1,Fair_Value
52178915,34066697,1,Fair_Value
32058736,42206339,2,Poor_Value
4967371,33135838,1,Fair_Value
73070632,15282659,2,Poor_Value
329072,1354640244692106159,0,Excellent_Value
11603545,32022912,2,Poor_Value
146679080,1479703948230440977,1,Fair_Value
124607692,639210338638942003,0,Excellent_Value
423738428,21492105,0,Excellent_Value
37847287,50849634,0,Excellent_Value
576739896,1239484283624297813,1,Fair_Value
158758758,597887322140145931,1,Fair_Value
82919172,1368454766294229529,1,Fair_Value
89685111,51248089,0,Excellent_Value
242986140,1386496612945242761,2,Poor_Value
326010257,689851221722517148,0,Excellent_Value
92974335,50379946,0,Excellent_Value
414420881,1400359565955688710,1,Fair_Value
210933477,1354662710281836828,1,Fair_Value
190800963,25254687,1,Fair_Value
371281355,1134805197946399022,0,Excellent_Value
2242443,1012383737037128293,2,Poor_Value
596595499,1242761305153379447,2,Poor_Value
441456373,1035656724602197382,0,Excellent_Value
668333729,1321228666682641138,0,Excellent_Value
273383711,904341099277367397,1,Fair_Value
456564615,615447382310622346,0,Excellent_Value
515551944,44762321,0,Excellent_Value
159753287,651727725817620172,0,Excellent_Value
37353287,9369775,1,Fair_Value
597138322,1242870515801176509,1,Fair_Value
19345781,12497014,0,Excellent_Value
5805679,756033628725964134,1,Fair_Value
305938560,42791426,1,Fair_Value
685025353,1488333151356804619,2,Poor_Value
228403862,46138272,1,Fair_Value
134005109,50112301,0,Excellent_Value
31110857,31056572,0,Excellent_Value
63371690,31498368,2,Poor_Value
480237365,1338744734909653065,2,Poor_Value
693767092,1414052567101947314,1,Fair_Value
441456373,1137173938294858327,0,Excellent_Value
30923112,1179353043242880453,2,Poor_Value
542041520,1019815699025239086,2,Poor_Value
363513699,52324012,0,Excellent_Value
10271042,8211659,1,Fair_Value
3547828,45362870,2,Poor_Value
1443329,50216842,2,Poor_Value
372330203,1226883617333201592,1,Fair_Value
37353287,53957473,1,Fair_Value
6429436,745000673423007967,1,Fair_Value
36653013,19591705,1,Fair_Value
372185800,1340043960266629998,1,Fair_Value
24294225,19606184,1,Fair_Value
38196811,25782664,0,Excellent_Value
9832430,33012495,1,Fair_Value
43349223,836450096270885299,0,Excellent_Value
44422329,957969002307900663,2,Poor_Value
43349223,46815624,0,Excellent_Value
16912042,569150723162477767,1,Fair_Value
47037897,1314629290924696022,0,Excellent_Value
217688207,29289042,0,Excellent_Value
26174369,1029268814458106123,0,Excellent_Value
81065496,51299786,2,Poor_Value
25320944,26468774,1,Fair_Value
6429436,749596835283595034,1,Fair_Value
20940023,4038881,2,Poor_Value
542041520,1019804010356264120,2,Poor_Value
121116863,998447942244764997,1,Fair_Value
8835511,48863646,2,Poor_Value
361965302,44698238,2,Poor_Value
33165192,538666415827211592,0,Excellent_Value
216643368,1328631898244105558,2,Poor_Value
372592027,50083904,0,Excellent_Value
6989346,18929500,0,Excellent_Value
505235243,917519878649722164,2,Poor_Value
330670941,1344539821011581442,2,Poor_Value
82919172,1223865850801546963,0,Excellent_Value
495900269,889308328249104059,0,Excellent_Value
82919172,1512498647048655722,1,Fair_Value
43349223,1282597534401357615,1,Fair_Value
576739896,1498522990682632021,1,Fair_Value
401278868,1222459226139940733,1,Fair_Value
22693829,824674594528698202,1,Fair_Value
512538614,881350486007138388,1,Fair_Value
60365526,1190645350086351598,2,Poor_Value
326010257,1466855508612338062,0,Excellent_Value
31110857,43769655,0,Excellent_Value
340080088,696898552866971833,0,Excellent_Value
31208523,43668477,0,Excellent_Value
89708287,1467447248124369666,2,Poor_Value
1208533,27937727,2,Poor_Value
3004228,21151998,2,Poor_Value
38521742,7351512,0,Excellent_Value
2676835,1095868184174719948,2,Poor_Value
9153838,23701295,2,Poor_Value
45743415,8974953,0,Excellent_Value
58627630,924625197444994234,2,Poor_Value
499662709,994346463626995598,1,Fair_Value
50603993,1422698482663508496,0,Excellent_Value
7805452,43116518,0,Excellent_Value
368214466,703703256536002659,1,Fair_Value
480237365,1294326803163038540,2,Poor_Value
3017970,45596353,2,Poor_Value
9038795,3543996,0,Excellent_Value
11417078,2244652,0,Excellent_Value
38690778,11043136,0,Excellent_Value
21748484,4403318,0,Excellent_Value
18945511,1392254979218191753,2,Poor_Value
3107918,1491770239953252448,2,Poor_Value
45743415,1399387055951518234,0,Excellent_Value
125374471,51153264,1,Fair_Value
126644161,1094939442085879261,0,Excellent_Value
466663446,661148115515153795,1,Fair_Value
122957817,1503929349689862638,0,Excellent_Value
125444529,757285509427321152,0,Excellent_Value
456697664,894266087555473585,0,Excellent_Value
598817341,1292116682166066523,2,Poor_Value
433054118,696628029258157775,0,Excellent_Value
10456230,942291644559374338,2,Poor_Value
15576395,44249993,0,Excellent_Value
52366124,1376199428499536082,2,Poor_Value
23783347,751443476024511048,2,Poor_Value
383859587,1200040076754157613,0,Excellent_Value
21338296,1160450070432324342,0,Excellent_Value
4284291,1188609599334147368,2,Poor_Value
45743415,1441671162229453013,0,Excellent_Value
301775154,1506755144524794357,1,Fair_Value
263341990,1270370315727426088,1,Fair_Value
20311798,1326346590780750633,0,Excellent_Value
454940948,666047498363564552,0,Excellent_Value
45854271,15928389,0,Excellent_Value
73973311,47938438,1,Fair_Value
12362435,29928078,2,Poor_Value
7292289,2023326,0,Excellent_Value
325128229,1217793434978508382,2,Poor_Value
542041520,1018734770436882367,1,Fair_Value
501999514,1001303494380092278,1,Fair_Value
107434423,39772280,2,Poor_Value
70722023,944247805458154529,0,Excellent_Value
76841544,567473810469627436,0,Excellent_Value
126644161,595487939103696419,1,Fair_Value
542309287,1004454656631559210,2,Poor_Value
88585109,42451875,2,Poor_Value
122922522,1158955717318845574,0,Excellent_Value
17110263,3391368,2,Poor_Value
216682,2620371,1,Fair_Value
140336395,46177789,1,Fair_Value
22012010,933391694600878701,0,Excellent_Value
5066857,13335441,2,Poor_Value
1144980,37893350,2,Poor_Value
84820542,1292229085475580317,0,Excellent_Value
85132,18470412,2,Poor_Value
21994,1101122947517302147,0,Excellent_Value
18780326,3689632,2,Poor_Value
73973311,45452040,1,Fair_Value
542041520,1086665630631644991,1,Fair_Value
681534187,1401676505518355454,0,Excellent_Value
361022690,1385114766903175789,1,Fair_Value
41175977,705279893993121200,2,Poor_Value
52178915,1037357504491632173,1,Fair_Value
33832431,19549129,2,Poor_Value
9908873,53592851,2,Poor_Value
228914442,49631521,2,Poor_Value
710027455,1482728607349832377,1,Fair_Value
410000614,669159242223543175,0,Excellent_Value
408623755,50673910,0,Excellent_Value
394604022,49081860,1,Fair_Value
3017970,1448797922834186418,1,Fair_Value
390706460,878506117775356158,0,Excellent_Value
351395739,1191207655234639589,1,Fair_Value
317126201,47816814,0,Excellent_Value
465218108,653628653175721418,2,Poor_Value
509014081,1487993842253637272,2,Poor_Value
2991110,2145207,0,Excellent_Value
438494763,982927900924311844,1,Fair_Value
325128229,1335832425190622653,1,Fair_Value
102523118,35494371,1,Fair_Value
351395739,968801700625254974,1,Fair_Value
34460513,1472547032349208687,0,Excellent_Value
43349223,668992553168619888,0,Excellent_Value
1590094,1487849,2,Poor_Value
131200418,18840939,2,Poor_Value
366027177,625625812924071971,2,Poor_Value
240078487,1351531973498425517,1,Fair_Value
195014084,1182593676602691221,2,Poor_Value
699580570,1467432373852512947,2,Poor_Value
25117268,50964264,0,Excellent_Value
20525600,575971647646419501,0,Excellent_Value
371281355,1018341733463973530,1,Fair_Value
475557498,1143045045542709140,1,Fair_Value
365859700,48060190,0,Excellent_Value
432939989,1278606306235887592,0,Excellent_Value
70722023,867448141100054408,0,Excellent_Value
482174715,784014823060729461,2,Poor_Value
60373371,29211677,2,Poor_Value
59734379,563361099180570476,2,Poor_Value
182770575,1498890967225433381,0,Excellent_Value
501999278,1401378010169313101,0,Excellent_Value
28284813,1313935198775893566,2,Poor_Value
270119323,36201827,1,Fair_Value
7270355,19844507,2,Poor_Value
345028195,43355227,0,Excellent_Value
548262046,1033429653271068229,2,Poor_Value
132930270,1468998022520258360,1,Fair_Value
43349223,600545183180450495,0,Excellent_Value
15679486,20478011,1,Fair_Value
587301383,1192891579393305515,2,Poor_Value
707545442,1499454626071428078,2,Poor_Value
375434696,939863835853925411,1,Fair_Value
507173318,1199413449373502173,2,Poor_Value
8099417,694585336959561770,0,Excellent_Value
4587045,1015539512373706198,1,Fair_Value
7630810,13299858,1,Fair_Value
251377396,1263752527552123329,1,Fair_Value
73183075,875466924090178505,0,Excellent_Value
127625873,35944593,2,Poor_Value
650862,132441,2,Poor_Value
542041520,1051703814754758090,2,Poor_Value
51517966,1386438115246835678,0,Excellent_Value
410163954,922815235636274010,0,Excellent_Value
43349223,1066605261378699151,0,Excellent_Value
170242759,1421193579658544420,0,Excellent_Value
113607856,1142784639011223370,1,Fair_Value
473558201,1158788193977222731,2,Poor_Value
38690778,842214698787905039,1,Fair_Value
116993949,923287154849422826,0,Excellent_Value
617985,124011,2,Poor_Value
253519338,34180140,2,Poor_Value
25519858,15912131,0,Excellent_Value
661913733,1450362405662781222,0,Excellent_Value
668518513,1444798380976667881,2,Poor_Value
14168367,42307530,0,Excellent_Value
9859428,1909693,2,Poor_Value
4611816,1141574283561398317,2,Poor_Value
201397463,1433420570729082387,1,Fair_Value
104393865,1244287323179879981,1,Fair_Value
58068237,45386611,1,Fair_Value
523997837,1472540892534467487,2,Poor_Value
37353287,881128757699128997,0,Excellent_Value
86083871,14841442,0,Excellent_Value
50603993,892036835837554118,0,Excellent_Value
42799443,1327729450958499476,0,Excellent_Value
12707660,2559297,1,Fair_Value
23398977,837106917166926183,0,Excellent_Value
191024298,1399467748066467030,2,Poor_Value
1789683,353292,0,Excellent_Value
550010557,1320340525197795835,0,Excellent_Value
3017970,655111894795296259,1,Fair_Value
415840703,53610090,2,Poor_Value
77944255,27091191,0,Excellent_Value
34289429,51324102,2,Poor_Value
526709068,1136281520530741995,2,Poor_Value
1848403,39291189,2,Poor_Value
128312500,1293664991969642605,0,Excellent_Value
597546450,1301073677084046260,2,Poor_Value
410163954,1189859209136396261,0,Excellent_Value
338645393,592950954865791900,1,Fair_Value
174792040,731181729697332426,1,Fair_Value
535498374,1250041956530447768,0,Excellent_Value
836116,17585947,2,Poor_Value
445856348,576363921789127396,0,Excellent_Value
177799591,1485220680408437109,1,Fair_Value
1031577,11421711,0,Excellent_Value
267895362,40029941,0,Excellent_Value
1186059,606554312682751427,2,Poor_Value
542041520,1089536635895146341,2,Poor_Value
179291294,47586305,2,Poor_Value
46977552,707998044495287959,2,Poor_Value
21769361,51305729,1,Fair_Value
737797,994196411110311789,2,Poor_Value
86162574,534084298874543781,2,Poor_Value
502034331,1380531582465707936,0,Excellent_Value
32687481,47907141,2,Poor_Value
261909371,34723816,0,Excellent_Value
514017852,912272963383793646,1,Fair_Value
9681550,1854742,2,Poor_Value
25824429,20591785,2,Poor_Value
32936794,770536092284042127,2,Poor_Value
930744,5572169,1,Fair_Value
160211164,1203208138313329871,1,Fair_Value
304721494,1272705043187480903,2,Poor_Value
7614081,50117063,0,Excellent_Value
43273550,1326342308525322612,2,Poor_Value
50417524,52341301,0,Excellent_Value
61793006,48736078,2,Poor_Value
92965890,38047206,2,Poor_Value
136131559,20575733,0,Excellent_Value
91333416,32017859,1,Fair_Value
502034331,1056682370138286895,0,Excellent_Value
15756672,771315812740338217,1,Fair_Value
113718376,610495295622420708,0,Excellent_Value
245106207,20146345,2,Poor_Value
3017970,32472301,0,Excellent_Value
51346009,1419728833362470291,1,Fair_Value
311020875,1408069121482934186,0,Excellent_Value
3107918,1499028835988470211,2,Poor_Value
26696930,8115598,2,Poor_Value
560407409,1156794945017858434,0,Excellent_Value
175969733,23581401,0,Excellent_Value
374443439,957885082231710919,0,Excellent_Value
25117270,44051217,0,Excellent_Value
2360400,36083245,2,Poor_Value
694377,1161241962365378838,2,Poor_Value
335196582,42207965,2,Poor_Value
468914943,1386354877931381550,1,Fair_Value
61419600,12248320,1,Fair_Value
120453969,54182501,2,Poor_Value
2676835,14591947,1,Fair_Value
5335026,1516299294810584298,2,Poor_Value
10485472,37236213,1,Fair_Value
9251032,19434086,0,Excellent_Value
52178915,31623662,1,Fair_Value
12726391,2486953,2,Poor_Value
478769520,711901151538425615,1,Fair_Value
394679372,564423322663440941,1,Fair_Value
85561689,27701226,1,Fair_Value
91489048,53904925,2,Poor_Value
147276739,1002360091541934814,1,Fair_Value
126644161,973852986021780939,1,Fair_Value
182492216,919993533516574930,1,Fair_Value
501999278,1107165725555584150,1,Fair_Value
22641796,38725313,0,Excellent_Value
8077748,6529234,2,Poor_Value
487753805,760358185823372248,2,Poor_Value
45401529,21699304,2,Poor_Value
21525473,723905205955054153,1,Fair_Value
37353287,53383584,1,Fair_Value
3017970,48244651,2,Poor_Value
56874549,46732281,0,Excellent_Value
22267913,15939487,2,Poor_Value
38690778,644312710493261860,0,Excellent_Value
17225793,6238270,2,Poor_Value
176896176,547892308237104280,1,Fair_Value
10267172,22469468,1,Fair_Value
6057643,2730356,0,Excellent_Value
3017970,50705680,2,Poor_Value
301775154,40382106,0,Excellent_Value
216480693,33644460,0,Excellent_Value
707545442,1499525056145294094,2,Poor_Value
439337419,604393533360058448,1,Fair_Value
8901187,553573640424380788,1,Fair_Value
1502676,778962,1,Fair_Value
103615557,736236576601061730,1,Fair_Value
20532420,784868473446852107,1,Fair_Value
7881064,8935398,0,Excellent_Value
369275789,1443129998882366564,0,Excellent_Value
377442,27033826,2,Poor_Value
71215410,48067127,2,Poor_Value
7089131,1327851533785182730,0,Excellent_Value
196494381,658221676485519538,0,Excellent_Value
351395739,1240933518377247114,1,Fair_Value
17197766,1456750243671712654,0,Excellent_Value
114814698,956520794137007380,2,Poor_Value
150825338,1437876027093470529,0,Excellent_Value
41853439,16859080,2,Poor_Value
51501892,17541330,1,Fair_Value
284481625,579666084968967891,1,Fair_Value
3926041,50271268,0,Excellent_Value
501999278,1095642215162648124,1,Fair_Value
1857594,21804276,0,Excellent_Value
302571515,39391488,2,Poor_Value
126644161,37251705,0,Excellent_Value
127434038,931255928690266697,1,Fair_Value
215746618,28682213,2,Poor_Value
53464665,983336553590184027,0,Excellent_Value
100706730,23074636,1,Fair_Value
481987640,729196933351707768,2,Poor_Value
535686760,1410275219975702833,0,Excellent_Value
191135924,1376525260197574213,0,Excellent_Value
571354101,1206919561269417367,0,Excellent_Value
114224075,1122445883759326382,0,Excellent_Value
410094341,51099172,1,Fair_Value
495900269,836368993217643985,0,Excellent_Value
76375688,13410975,0,Excellent_Value
102929864,17154023,0,Excellent_Value
7097960,49738591,2,Poor_Value
41863496,633381229623997916,1,Fair_Value
219791143,41209658,2,Poor_Value
80938027,36833207,0,Excellent_Value
375713921,47871744,1,Fair_Value
542041520,1003485150957609476,2,Poor_Value
486034681,1169115623550336899,0,Excellent_Value
3547828,810931,2,Poor_Value
56731063,1482817674772557340,0,Excellent_Value
128312500,705777972156820277,1,Fair_Value
132562597,19000400,1,Fair_Value
401278868,1436998860418851122,0,Excellent_Value
19260007,1181538133393943503,0,Excellent_Value
501999278,1013782385916698556,0,Excellent_Value
495439016,1176181591797022871,1,Fair_Value
3017970,39775603,1,Fair_Value
250513009,1074146962304434697,0,Excellent_Value
82919172,1369197176590515594,1,Fair_Value
29286398,47744160,2,Poor_Value
3541279,17848282,1,Fair_Value
515551944,976260055076524788,1,Fair_Value
351670899,53050770,0,Excellent_Value
456697664,742805328161325910,0,Excellent_Value
56516577,1361187949503386491,0,Excellent_Value
261277038,1299562658713842820,1,Fair_Value
96865934,1151811976430635886,2,Poor_Value
10981379,30693458,1,Fair_Value
542041520,1007006229946306996,2,Poor_Value
475557498,1143043703320633382,2,Poor_Value
95926933,807448761105706985,0,Excellent_Value
303118342,53484134,1,Fair_Value
50603993,1274676509610388021,0,Excellent_Value
10685036,962347304787400913,2,Poor_Value
51259492,867442537754736046,0,Excellent_Value
574671259,1144876573531250089,0,Excellent_Value
4052343,828094337978291882,2,Poor_Value
147276739,46007352,0,Excellent_Value
6724344,1233047,2,Poor_Value
98894458,916050485365248265,2,Poor_Value
1028043,48697561,1,Fair_Value
122957817,1113916771635203162,1,Fair_Value
112300592,1079232981199242302,2,Poor_Value
121784457,52829933,2,Poor_Value
304523604,53024203,2,Poor_Value
2833833,31612574,0,Excellent_Value
9483729,18359884,2,Poor_Value
231980369,31055670,2,Poor_Value
57022073,18524586,0,Excellent_Value
38836,26008354,2,Poor_Value
125444529,1053585869690384646,0,Excellent_Value
5124146,945748,1,Fair_Value
3006274,651542,0,Excellent_Value
40604318,53447135,0,Excellent_Value
202536938,32338483,0,Excellent_Value
394679372,49627164,1,Fair_Value
67085956,12405724,0,Excellent_Value
6118716,1320444569602274770,1,Fair_Value
65776540,845888598581839323,0,Excellent_Value
15131298,839109880343709030,0,Excellent_Value
442029804,1294355228975596733,1,Fair_Value
130954997,48315324,2,Poor_Value
38599301,10280524,1,Fair_Value
50621288,1171128509316685733,0,Excellent_Value
301775154,52245430,0,Excellent_Value
542041520,1015568160239207277,2,Poor_Value
91404462,25085540,2,Poor_Value
660019392,1282187652395610913,0,Excellent_Value
347088120,905855242525496071,2,Poor_Value
28790148,6246004,2,Poor_Value
49660209,1433120818041168889,1,Fair_Value
254898,42249708,1,Fair_Value
573299405,1228671248433557793,2,Poor_Value
265029065,35642877,1,Fair_Value
588683840,1274995509601167510,1,Fair_Value
156086844,880828041249173320,0,Excellent_Value
149467845,653457747840220507,0,Excellent_Value
214178754,1399390414899138866,1,Fair_Value
34531599,39220738,1,Fair_Value
10705891,5056676,2,Poor_Value
22411091,23092332,0,Excellent_Value
126644161,1435040961895670301,1,Fair_Value
48212556,49619600,0,Excellent_Value
512212999,1279009941971551134,2,Poor_Value
302732021,39413362,1,Fair_Value
5611653,32620353,0,Excellent_Value
201802988,1240063364177006531,2,Poor_Value
685025353,1403006429764225006,2,Poor_Value
20704144,621365334579005523,1,Fair_Value
57066133,33491094,1,Fair_Value
303118342,1191642330438816066,2,Poor_Value
499461050,1192278055688856848,2,Poor_Value
45087598,1335078647393007362,1,Fair_Value
442029804,1294353079761635443,1,Fair_Value
46954597,47887540,0,Excellent_Value
448336049,1002952683584414785,2,Poor_Value
78546603,1195759314521740112,1,Fair_Value
36557070,38720208,0,Excellent_Value
4546887,5525476,2,Poor_Value
7088871,43149731,2,Poor_Value
31936468,6156195,2,Poor_Value
372330203,1177628521592269074,1,Fair_Value
38209715,35132748,0,Excellent_Value
43349223,841491904551298650,0,Excellent_Value
3017970,954334846532740938,2,Poor_Value
26004483,7635617,1,Fair_Value
468914943,1386852774216604384,1,Fair_Value
432939989,904596000201975029,0,Excellent_Value
27596561,1160503973804334338,2,Poor_Value
2363198,48664836,1,Fair_Value
124777991,31826347,0,Excellent_Value
313693127,1213977926883169676,1,Fair_Value
22459966,1495750709021453660,1,Fair_Value
26065801,1503685135777599216,1,Fair_Value
1359769,1807493,2,Poor_Value
47928015,22196570,0,Excellent_Value
216743744,49592921,2,Poor_Value
1216338,53625944,1,Fair_Value
50407207,1419722631690713995,1,Fair_Value
584158391,1448182824153609635,1,Fair_Value
21814733,48942812,2,Poor_Value
176481563,1140041942160844909,0,Excellent_Value
434462119,609444767380580542,1,Fair_Value
113280042,50198723,1,Fair_Value
10196209,1159954878150524195,1,Fair_Value
82919172,1247238500968616092,1,Fair_Value
9832430,934864690937586500,1,Fair_Value
