id,host_id
1430832207007547947,676162292
3489714,10418310
16944002,2414700
893524769895382827,515234017
1498041513602145268,1028043
705963699397928779,27333348
620239529211968270,226367074
798597927999991654,471188701
1074346893503771079,22267913
1132143953690358967,4657890
926698205726556135,106518270
717450035627091223,415840703
1476744401349198635,37499744
882170115388179859,4657890
22507343,1272604
45877385,371796506
1177020897036587301,581578358
32769908,246447410
675412757557706673,100093039
900260040227818044,25519858
845139610179876723,504891247
39723266,107434423
881168729030149392,469712552
1373388175178338599,674872898
1090795794846067142,374818536
730015491449237339,35414139
1003260386797219134,542041520
36453746,4185643
16190202,105724944
1072544311288263585,502034331
1510360209248054792,462059142
1210551360798279678,22860305
1450393512651258890,702684446
39053559,267895362
560686415936687246,398808233
38955191,298375038
37686005,47514427
1381428150238444300,21769361
36211377,270119516
37686023,47514427
32577104,64646820
49616639,365176643
1402915968439949014,303118342
31920394,169971311
1282192965931189397,660019392
855688798976449016,120424676
824778750092268788,1472579
615872200704077411,16968337
21502035,13832870
46929058,39477404
1409218,5203636
4616040,10162964
553928744538540122,387801231
1514022686759615585,50389567
1094401007120818470,56874549
53508930,219074398
729997446245490968,352616237
45884692,66802755
1219553607712609955,576739896
53216516,77695087
36842436,258680569
52937931,3475255
809454860807394381,67179654
662219915750904137,389425980
1477993644216957000,207801807
48061960,9315569
1629836,1859453
816356900547820600,198008381
950893181432035685,16223384
4617719,8515925
1318897507516976490,492305565
1110849551263993639,564302587
8339,24215
7342996,7212456
1219571525513165120,126801819
1272549774182720518,50407207
960271988417077531,9952362
1015311180554500286,8735628
1118807494219691403,539246315
817462683522819713,114540940
23976927,1188065
32475629,2957263
39392535,4305902
52859106,88566861
887889147817959841,499662709
1196498318373283494,57826298
1411782351247539060,576739896
1100130553693127573,336576760
845683058739697159,301910499
610395554873328514,34476470
1323967104276190547,669787295
24844929,26549368
48364329,150015670
1355310302584552413,430108718
917407559080119434,390706460
52409143,184698366
53707854,57205518
55636,262875
836588152392116091,319876633
588412620904589460,371695456
1076106174897448301,152363421
1419630278318164205,8803885
1124869534527301139,563575031
682520282880269935,165408572
1413091367095057784,160626481
16054072,22166049
752555046708374612,25320579
817340277356893861,499048376
40619776,3078020
592847308721994274,54258476
759738118917940385,479630664
1164138230502187477,37780250
36346477,273328729
1027545655006454860,53716787
1275755069863223059,457993031
1074071142708842344,277259855
12368621,66829012
7930461,900661
1405148258811370502,539860536
17464165,44163524
1979461,6744265
969565771972790446,484044741
1021269018193026742,336764256
51290609,499136264
1425792385120978074,362411546
562337533905265478,16687084
20959610,113421970
875534886344560593,510531908
53607647,141257494
5782655,29999547
957210761433552889,517721206
1223359093117139361,194151080
17254684,64443919
48752722,9832430
958090944873917439,102607334
1707839,9010628
45105995,156917089
1329815473675568653,30917373
29562087,207127031
939891816303344154,390706460
957612527306909725,531734799
1041336066213032916,2060012
54094499,7561731
1516116337144299432,656191387
1480839629869618860,44440992
1049813518261395598,107434423
21385722,36999188
731302149474198973,151524034
1331393361990793441,329936286
12910183,12703126
1271441815639759508,161274476
14206695,985427
673729285597688233,326084746
19658833,56658434
19097669,133406677
43477163,346671348
674790216053935146,61459936
601543294653780290,499136264
47583339,2060012
940731218281629840,527146870
1450815872208785357,702285456
50569161,413179218
1332625307583414107,337953884
1069772301151499866,76164632
1500475467518030894,716603820
1485731303088645342,26986737
23550791,175969733
1007259995544466958,508917946
1075005914873993461,558110427
883526873435471095,82919172
23056794,1000211
15160480,67179654
1245926544672824087,651766253
1487156773262908564,325593778
37054143,139553832
676703950614410949,18698598
15965901,2178725
1321239608327098149,126644161
1466853327413164555,707545442
47531571,3748918
52956329,50653324
54081431,325128229
757399188721155542,559810
1232746544126867559,374370971
966149721523320908,120618382
597109747101846419,395845553
44451130,34879272
53983788,34959478
1173185133148528718,333810685
14802586,78451071
602861501728530969,270127613
1179344013082264661,351395739
1516398504780681819,9877116
1428553,3379945
32450431,45328089
34066697,52178915
42206339,32058736
33135838,4967371
15282659,73070632
1354640244692106159,329072
32022912,11603545
1479703948230440977,146679080
639210338638942003,124607692
21492105,423738428
50849634,37847287
1239484283624297813,576739896
597887322140145931,158758758
1368454766294229529,82919172
51248089,89685111
1386496612945242761,242986140
689851221722517148,326010257
50379946,92974335
1400359565955688710,414420881
1354662710281836828,210933477
25254687,190800963
1134805197946399022,371281355
1012383737037128293,2242443
1242761305153379447,596595499
1035656724602197382,441456373
1321228666682641138,668333729
904341099277367397,273383711
615447382310622346,456564615
44762321,515551944
651727725817620172,159753287
9369775,37353287
1242870515801176509,597138322
12497014,19345781
756033628725964134,5805679
42791426,305938560
1488333151356804619,685025353
46138272,228403862
50112301,134005109
31056572,31110857
31498368,63371690
1338744734909653065,480237365
1414052567101947314,693767092
1137173938294858327,441456373
1179353043242880453,30923112
1019815699025239086,542041520
52324012,363513699
8211659,10271042
45362870,3547828
50216842,1443329
1226883617333201592,372330203
53957473,37353287
745000673423007967,6429436
19591705,36653013
1340043960266629998,372185800
19606184,24294225
25782664,38196811
33012495,9832430
836450096270885299,43349223
957969002307900663,44422329
46815624,43349223
569150723162477767,16912042
1314629290924696022,47037897
29289042,217688207
1029268814458106123,26174369
51299786,81065496
26468774,25320944
749596835283595034,6429436
4038881,20940023
1019804010356264120,542041520
998447942244764997,121116863
48863646,8835511
44698238,361965302
538666415827211592,33165192
1328631898244105558,216643368
50083904,372592027
18929500,6989346
917519878649722164,505235243
1344539821011581442,330670941
1223865850801546963,82919172
889308328249104059,495900269
1512498647048655722,82919172
1282597534401357615,43349223
1498522990682632021,576739896
1222459226139940733,401278868
824674594528698202,22693829
881350486007138388,512538614
1190645350086351598,60365526
1466855508612338062,326010257
43769655,31110857
696898552866971833,340080088
43668477,31208523
1467447248124369666,89708287
27937727,1208533
21151998,3004228
7351512,38521742
1095868184174719948,2676835
23701295,9153838
8974953,45743415
924625197444994234,58627630
994346463626995598,499662709
1422698482663508496,50603993
43116518,7805452
703703256536002659,368214466
1294326803163038540,480237365
45596353,3017970
3543996,9038795
2244652,11417078
11043136,38690778
4403318,21748484
1392254979218191753,18945511
1491770239953252448,3107918
1399387055951518234,45743415
51153264,125374471
1094939442085879261,126644161
661148115515153795,466663446
1503929349689862638,122957817
757285509427321152,125444529
894266087555473585,456697664
1292116682166066523,598817341
696628029258157775,433054118
942291644559374338,10456230
44249993,15576395
1376199428499536082,52366124
751443476024511048,23783347
1200040076754157613,383859587
1160450070432324342,21338296
1188609599334147368,4284291
1441671162229453013,45743415
1506755144524794357,301775154
1270370315727426088,263341990
1326346590780750633,20311798
666047498363564552,454940948
15928389,45854271
47938438,73973311
29928078,12362435
2023326,7292289
1217793434978508382,325128229
1018734770436882367,542041520
1001303494380092278,501999514
39772280,107434423
944247805458154529,70722023
567473810469627436,76841544
595487939103696419,126644161
1004454656631559210,542309287
42451875,88585109
1158955717318845574,122922522
3391368,17110263
2620371,216682
46177789,140336395
933391694600878701,22012010
13335441,5066857
37893350,1144980
1292229085475580317,84820542
18470412,85132
1101122947517302147,21994
3689632,18780326
45452040,73973311
1086665630631644991,542041520
1401676505518355454,681534187
1385114766903175789,361022690
705279893993121200,41175977
1037357504491632173,52178915
19549129,33832431
53592851,9908873
49631521,228914442
1482728607349832377,710027455
669159242223543175,410000614
50673910,408623755
49081860,394604022
1448797922834186418,3017970
878506117775356158,390706460
1191207655234639589,351395739
47816814,317126201
653628653175721418,465218108
1487993842253637272,509014081
2145207,2991110
982927900924311844,438494763
1335832425190622653,325128229
35494371,102523118
968801700625254974,351395739
1472547032349208687,34460513
668992553168619888,43349223
1487849,1590094
18840939,131200418
625625812924071971,366027177
1351531973498425517,240078487
1182593676602691221,195014084
1467432373852512947,699580570
50964264,25117268
575971647646419501,20525600
1018341733463973530,371281355
1143045045542709140,475557498
48060190,365859700
1278606306235887592,432939989
867448141100054408,70722023
784014823060729461,482174715
29211677,60373371
563361099180570476,59734379
1498890967225433381,182770575
1401378010169313101,501999278
1313935198775893566,28284813
36201827,270119323
19844507,7270355
43355227,345028195
1033429653271068229,548262046
1468998022520258360,132930270
600545183180450495,43349223
20478011,15679486
1192891579393305515,587301383
1499454626071428078,707545442
939863835853925411,375434696
1199413449373502173,507173318
694585336959561770,8099417
1015539512373706198,4587045
13299858,7630810
1263752527552123329,251377396
875466924090178505,73183075
35944593,127625873
132441,650862
1051703814754758090,542041520
1386438115246835678,51517966
922815235636274010,410163954
1066605261378699151,43349223
1421193579658544420,170242759
1142784639011223370,113607856
1158788193977222731,473558201
842214698787905039,38690778
923287154849422826,116993949
124011,617985
34180140,253519338
15912131,25519858
1450362405662781222,661913733
1444798380976667881,668518513
42307530,14168367
1909693,9859428
1141574283561398317,4611816
1433420570729082387,201397463
1244287323179879981,104393865
45386611,58068237
1472540892534467487,523997837
881128757699128997,37353287
14841442,86083871
892036835837554118,50603993
1327729450958499476,42799443
2559297,12707660
837106917166926183,23398977
1399467748066467030,191024298
353292,1789683
1320340525197795835,550010557
655111894795296259,3017970
53610090,415840703
27091191,77944255
51324102,34289429
1136281520530741995,526709068
39291189,1848403
1293664991969642605,128312500
1301073677084046260,597546450
1189859209136396261,410163954
592950954865791900,338645393
731181729697332426,174792040
1250041956530447768,535498374
17585947,836116
576363921789127396,445856348
1485220680408437109,177799591
11421711,1031577
40029941,267895362
606554312682751427,1186059
1089536635895146341,542041520
47586305,179291294
707998044495287959,46977552
51305729,21769361
994196411110311789,737797
534084298874543781,86162574
1380531582465707936,502034331
47907141,32687481
34723816,261909371
912272963383793646,514017852
1854742,9681550
20591785,25824429
770536092284042127,32936794
5572169,930744
1203208138313329871,160211164
1272705043187480903,304721494
50117063,7614081
1326342308525322612,43273550
52341301,50417524
48736078,61793006
38047206,92965890
20575733,136131559
32017859,91333416
1056682370138286895,502034331
771315812740338217,15756672
610495295622420708,113718376
20146345,245106207
32472301,3017970
1419728833362470291,51346009
1408069121482934186,311020875
1499028835988470211,3107918
8115598,26696930
1156794945017858434,560407409
23581401,175969733
957885082231710919,374443439
44051217,25117270
36083245,2360400
1161241962365378838,694377
42207965,335196582
1386354877931381550,468914943
12248320,61419600
54182501,120453969
14591947,2676835
1516299294810584298,5335026
37236213,10485472
19434086,9251032
31623662,52178915
2486953,12726391
711901151538425615,478769520
564423322663440941,394679372
27701226,85561689
53904925,91489048
1002360091541934814,147276739
973852986021780939,126644161
919993533516574930,182492216
1107165725555584150,501999278
38725313,22641796
6529234,8077748
760358185823372248,487753805
21699304,45401529
723905205955054153,21525473
53383584,37353287
48244651,3017970
46732281,56874549
15939487,22267913
644312710493261860,38690778
6238270,17225793
547892308237104280,176896176
22469468,10267172
2730356,6057643
50705680,3017970
40382106,301775154
33644460,216480693
1499525056145294094,707545442
604393533360058448,439337419
553573640424380788,8901187
778962,1502676
736236576601061730,103615557
784868473446852107,20532420
8935398,7881064
1443129998882366564,369275789
27033826,377442
48067127,71215410
1327851533785182730,7089131
658221676485519538,196494381
1240933518377247114,351395739
1456750243671712654,17197766
956520794137007380,114814698
1437876027093470529,150825338
16859080,41853439
17541330,51501892
579666084968967891,284481625
50271268,3926041
1095642215162648124,501999278
21804276,1857594
39391488,302571515
37251705,126644161
931255928690266697,127434038
28682213,215746618
983336553590184027,53464665
23074636,100706730
729196933351707768,481987640
1410275219975702833,535686760
1376525260197574213,191135924
1206919561269417367,571354101
1122445883759326382,114224075
51099172,410094341
836368993217643985,495900269
13410975,76375688
17154023,102929864
49738591,7097960
633381229623997916,41863496
41209658,219791143
36833207,80938027
47871744,375713921
1003485150957609476,542041520
1169115623550336899,486034681
810931,3547828
1482817674772557340,56731063
705777972156820277,128312500
19000400,132562597
1436998860418851122,401278868
1181538133393943503,19260007
1013782385916698556,501999278
1176181591797022871,495439016
39775603,3017970
1074146962304434697,250513009
1369197176590515594,82919172
47744160,29286398
17848282,3541279
976260055076524788,515551944
53050770,351670899
742805328161325910,456697664
1361187949503386491,56516577
1299562658713842820,261277038
1151811976430635886,96865934
30693458,10981379
1007006229946306996,542041520
1143043703320633382,475557498
807448761105706985,95926933
53484134,303118342
1274676509610388021,50603993
962347304787400913,10685036
867442537754736046,51259492
1144876573531250089,574671259
828094337978291882,4052343
46007352,147276739
1233047,6724344
916050485365248265,98894458
48697561,1028043
1113916771635203162,122957817
1079232981199242302,112300592
52829933,121784457
53024203,304523604
31612574,2833833
18359884,9483729
31055670,231980369
18524586,57022073
26008354,38836
1053585869690384646,125444529
945748,5124146
651542,3006274
53447135,40604318
32338483,202536938
49627164,394679372
12405724,67085956
1320444569602274770,6118716
845888598581839323,65776540
839109880343709030,15131298
1294355228975596733,442029804
48315324,130954997
10280524,38599301
1171128509316685733,50621288
52245430,301775154
1015568160239207277,542041520
25085540,91404462
1282187652395610913,660019392
905855242525496071,347088120
6246004,28790148
1433120818041168889,49660209
42249708,254898
1228671248433557793,573299405
35642877,265029065
1274995509601167510,588683840
880828041249173320,156086844
653457747840220507,149467845
1399390414899138866,214178754
39220738,34531599
5056676,10705891
23092332,22411091
1435040961895670301,126644161
49619600,48212556
1279009941971551134,512212999
39413362,302732021
32620353,5611653
1240063364177006531,201802988
1403006429764225006,685025353
621365334579005523,20704144
33491094,57066133
1191642330438816066,303118342
1192278055688856848,499461050
1335078647393007362,45087598
1294353079761635443,442029804
47887540,46954597
1002952683584414785,448336049
1195759314521740112,78546603
38720208,36557070
5525476,4546887
43149731,7088871
6156195,31936468
1177628521592269074,372330203
35132748,38209715
841491904551298650,43349223
954334846532740938,3017970
7635617,26004483
1386852774216604384,468914943
904596000201975029,432939989
1160503973804334338,27596561
48664836,2363198
31826347,124777991
1213977926883169676,313693127
1495750709021453660,22459966
1503685135777599216,26065801
1807493,1359769
22196570,47928015
49592921,216743744
53625944,1216338
1419722631690713995,50407207
1448182824153609635,584158391
48942812,21814733
1140041942160844909,176481563
609444767380580542,434462119
50198723,113280042
1159954878150524195,10196209
1247238500968616092,82919172
934864690937586500,9832430
1046725864972952183,471188701
1389121290575909318,27129147
1044894587019853499,107434423
53345221,54737178
50730945,408623755
24287446,10271042
50734589,30437251
9809500,50526077
650007842486785032,36364146
709714523408139870,134776190
44343008,2938926
29211676,60373371
27530136,200417396
1161766892232003711,54880877
1211913389544329876,583162894
14856038,46238320
1148049275218097986,21374546
19236730,47514427
1026470661454521919,346394298
1385550420131245003,675740908
1485549338521433274,309730457
33343680,40612989
1178272163113936434,583011968
920551074452681604,65476905
46417292,375566645
697766304260882796,442029804
50100184,14104528
33372655,535574466
903124319497126365,517430832
980688083663867845,22459966
51172223,413946516
1176181389930767006,495439016
50169742,131200418
1069615210712102604,24663239
1506886309795370288,423437248
6425559,28685475
1058944371603919670,22031179
1386489201959184655,8735628
1461099730977192679,302221
791759610912414558,107434423
44049265,219662638
592761644529052745,4430421
46146220,264963463
1370577107818123216,499662709
1257651044309575858,137211962
19050680,131200418
608861075669670362,75744479
1510630073294959561,178532600
1406704742941708701,404924078
669006136614464287,341441937
1224672465093101896,567750942
620116125273002285,9138015
1123839185690892690,82919172
5196116,26653520
1428465,1031942
1330730030795958472,3473613
718734745348780650,347446453
966301720584486869,533925208
28462004,1749031
26231554,31764740
46377881,57066133
1369714425594209617,210933477
1044600136997872693,544770197
1141437052944897297,6683937
18853563,12703126
879901420714501595,410163954
35232062,67253416
49933964,390856735
1090760351396757668,31991928
750831362097242122,3629760
39422632,42701649
8500048,1371443
26531512,199548030
1135909753905486681,20704144
920021587539346106,107434423
982801477709117635,176675186
629838922425853603,18698598
1461017291780893810,687189854
22189205,7636990
883289575615084114,126198700
50231197,132808048
34606745,1368144
7615000,11105196
26335033,141944806
3551265,17168198
47806687,154771532
50901173,75975367
700232580752017746,4656446
28383689,96907791
36768594,3363650
1019239331146062524,542041520
1173192292773450818,571304113
1018951545238681607,9154171
992260183867575372,539745144
20195883,7934590
21886110,8959661
941236803499637015,82919172
996377861281566532,469712552
1398717714813900529,513786018
17642555,23719876
44579880,107421076
979762908278579968,387801231
1260320269889812200,538564730
888015041348151518,27900710
969197726482612709,1709167
594905629120724683,20773519
1349560678198198770,4656446
974742852927696679,326084746
1421112290662614776,1680848
1462996728750133634,491406090
33370341,251390715
582542348458250584,449552557
1412356019353780366,22215007
23650253,177040046
1190556870283122603,64300606
41785575,309730457
12447,48669
24722081,39863074
1182144331705001885,535744724
1123130687764964501,8976253
1460174,5244284
43669002,522131
48544348,2060012
20149492,90137743
1467432374685266863,699580570
618044012093300557,44134050
38797225,20239212
823776292614322462,1717251
1447205751736016640,251377396
1139270205535843334,293405214
29343591,221070704
41012009,73863048
32113366,240915570
9315083,42709700
647114906892664960,117615
37663203,47514427
1345185271610332286,351395739
861121064838065979,1780407
1224281364142519183,387801231
1401758552200192819,435396707
47242917,10081093
1006191425932453392,298767405
939450085064889871,387953902
849353800050585475,3017970
18735080,231825
1263167972566736579,468914943
1814061,820856
35542488,10193959
1228979090017651662,438717
926243451100838947,270087516
12873632,19746733
1013780905032005769,501999278
53077757,177420687
1500879549086613287,22459966
14151228,85392127
47746177,373744799
916954356266203417,218088604
29243902,2846262
27990978,210352325
718798897889873909,480037815
1071902573628569740,45395071
1177204576947050716,50214622
29037061,47928015
39390570,302987199
51728041,2578298
1152426724692012422,260863613
48696819,1028043
791992251762569069,471188701
41207200,38288010
3013520,3509116
773265012561528154,28623063
615079593585076527,456471641
648594771621833547,4996407
49180796,59672465
1389111028770736245,438954808
50638807,37353287
39470922,115809271
1397114980177197113,246254967
2188976,10135
900333397824658862,516764316
1306748963246914152,160626481
29486775,58924169
44846320,233763818
1508877619280770340,325593778
1267660030151773463,82424425
603887782327610728,30774210
48203345,92825055
45492947,110543095
545736634737646495,3666375
43077495,18415786
1318255081207997341,345897366
1395789719896513034,85106924
1349863550660323084,357146031
10103150,24266900
50328919,406428037
1229687876816010859,339697209
1078469700206891804,226555948
1000373836458881406,9880926
32823963,64646820
873342131916467714,141228523
1076282585982214231,304721494
17586326,110046958
53624229,17972130
1352352512239728798,68914015
1441477498968192069,502034331
44106348,22891271
1427044347094995646,352992069
1931763,9999808
5632809,105793
1395862432676278141,502034331
1302459737842394024,401278868
81158,439589
581274670889993106,52178915
1158262658272261037,657337
45975078,9836166
48981272,157999191
895506939038413203,482174715
912435503738693816,519665313
1387098870110463372,568745883
1297980093590004794,663971399
18840572,131212884
1486364632174404602,8735628
19307356,1264413
943851,736969
898668384871476242,7318435
915187960752221233,273383711
1238807042560615920,591810780
1010191984313663615,512212999
573487548141793988,16912042
48463238,464724722
1014628259303038088,538814517
52513131,56057765
639916666719068674,46578229
79300,401936
996480798730280552,304721494
1214763613148165586,410163954
961558594205089023,198752529
338849,1670339
1058705305837813157,1371443
35266655,239442090
982605464258940494,499662709
4951262,25519858
51036524,63806328
51817080,9219277
39425089,5805679
28028464,2239870
1442027,1257432
797073798169417206,326084746
688321427583421079,36547472
43623022,7805452
13310139,3843194
1347114502028680470,69791681
44064166,10453314
43519757,39855227
1213431951276025690,421207275
47033730,146202663
808621768599355433,480237365
661114654788161588,73401452
843532396550352724,499662709
1463226361076711797,705920027
19736844,135271319
19123010,37132023
635737546618242073,309754224
17073817,57813998
965246248927073049,21265745
18292868,113250858
696476269224778418,70722023
1045025941803042954,2466460
884637745555649003,82919172
52166080,422303591
49096843,382312803
17530296,87822189
10812630,55983066
1269075117152664591,576739896
1424798547035120721,412855123
1044393555144754336,489486260
32725950,541068
860780460239979905,135692816
1211826363468219047,1963518
51233187,414764715
43382645,33934934
1044600137214911877,544770197
1356745741931249437,61549088
7517736,27739790
822091182299595256,20704144
1363449389003376567,142276557
5812722,3475472
12382918,11638127
37840875,278563152
881392989754246723,82987355
1077061893984011038,469250438
23564514,113421970
555043283151998162,431372629
771152985881385166,43349223
6400759,17761788
1135842697058064212,136476042
1499460569383678403,707545442
14400925,88522380
1464882322219452337,430106638
622456707968199540,82424425
30131296,100238617
46566873,21897271
878858844598889242,35107832
590537639660856881,35230037
5632452,20497687
870370517165919359,10461117
50323617,91333416
1461131579995157945,32637277
1018324974169653226,542041520
47102878,49226984
1382149061327626806,545642415
899556275923127890,704593
1282977332719872555,480237365
10412979,38690778
884533972888485850,107434423
1187860849761637868,577973741
62274,302986
874774185109009621,509640381
1504369128767023458,31991928
1176305509859774590,12767826
714545633915986130,475761172
27316091,19265390
12588515,8879720
992971343856474820,125250577
780818268809397420,154894708
1067994495061781920,401278868
37286797,971185
6766186,25500054
1054423073405143800,332313169
6183596,7597786
32723376,3189406
45624070,21196676
39243209,107434423
559735385697431438,70722023
1366276218039222078,5449370
43279361,154881413
747882392969100684,5615582
1206888753587489205,536714210
657380896730600266,138248808
11099399,16750396
54014361,107434423
1362594220751013921,386658784
50119879,117810403
1100255933679658513,228618394
1398960528663154579,434236194
47938763,385869508
21637159,154771532
33310899,2792397
1084689803130844190,107434423
730518513423340069,55465123
37046992,18091486
1460106271770224544,674389472
907549684410617966,11289961
32447017,243748432
45190995,9576522
831518679810550296,497036431
808622113721421914,480237365
1401089573418511327,690473638
1066297903257052276,546717792
1155895588557905399,512212999
1211725682145826055,590006261
912292653141510563,486034681
48508107,1337124
49967067,50250004
1115308140131907787,567750942
600582621919692181,207127031
1446060241826615788,701962807
574511833351537308,107434423
910456520702263248,16072222
1142066368546563515,446820235
619491243159845859,220228547
49618432,134951025
1004455282034756741,216918809
43908417,63284201
1116812632361845785,548734086
34024828,136792470
697763345874540837,442029804
39722969,57066133
15394942,6981707
851931599501286184,107434423
1087044757214941554,557248438
1323365595991341571,190449588
1454720504689576296,126824075
683525328080620552,6443994
1115241580288944770,544451165
1147405628643529233,149322497
999986285706146274,344420087
1044596955594904812,543737184
624075660449373025,433725665
213532,1032643
635999976761026881,401144888
53367301,347471488
1221972190848379067,346394298
1023873289932997831,468914943
966641347131456132,351395739
1470869001408688417,503341356
51771356,66486770
19721149,139005436
873229563906170089,407386163
823895212342081994,489741074
24656273,7653310
52863487,162283241
37747959,70722023
1087751062674579438,542041520
39776182,3017970
811390325565552369,410094341
41750112,18414216
52858331,427961333
715332843702484495,475753846
29256977,22012010
634912181188124492,82328553
9113579,9296727
991336394954442716,539567964
22619758,18414216
1191577967564090374,8336938
274334,1434669
1139962889099275247,14023230
978368,8184593
988706839341288154,436909548
51560204,20671614
961900,5238718
1276919955723243814,19314193
1012374492150655122,1766868
26364944,1188065
999920895874658828,540060516
1258059282536718946,71975
1101495515525912139,43438895
762425439444066635,228792190
1384300836893101116,273783771
1070721646400195704,21994
1019667926796472465,542041520
4157192,8990678
24969914,60373371
1483501040551585860,29517460
19747356,138249385
1279922625529137257,302983692
1142102848981230686,432939989
1334161333136685825,566754048
740812086267651299,269160605
19862229,64443919
40156382,2146719
640301481427854022,25519858
53062061,429450328
699133013882544659,442029804
1161794328381124247,576739896
787815692384370409,9832430
1206500580638582421,583011968
5939370,12235160
28164026,61475820
34046438,257065223
932683901414251021,9832430
797828477666035166,4970095
28160123,113447242
1115429664824661668,395118083
1260302234038532772,655503890
5480764,28422176
1171116706164076595,581340478
3705096,17618378
1401698405653809388,681534187
4204480,20148399
2939849,3379945
1098109153225207713,501999278
1267429707801520774,555181868
637971126698434130,888692
20096735,38307539
48873732,120976180
873419226007726897,393769163
1495121937922392312,388311649
40708318,2589436
14216428,8336938
13768233,8280568
1354746361128727742,210933477
1400529555152742145,681534187
1377892127670953239,56580504
15953293,16004699
2558763,467394
19316893,135297578
974741900866409752,326084746
792298023552720729,74677226
1018727567428494544,542041520
1387860618174351757,390710729
752874958505062775,117044016
626706080931023642,3400565
1168904590479555998,504908228
852946455508526884,70722023
571085329824921374,17506355
1460962176783566023,548927680
21684697,27447486
973850,5325745
17481000,2855121
724550037597453307,29188701
6259606,2043762
892922440537949171,433054118
1021509460550313699,542041520
553511689127358402,427846245
1421937,7526456
1350267595545222160,311068285
640826238077596099,420499573
49146682,189371585
29823739,35006292
8539301,13305880
1121825200863451266,558264662
43960953,352072152
1295866784560918878,593410805
1074979794899070459,355809068
32557678,64646820
1354488919869297358,189799327
1504321353274161406,707545442
11927506,1794873
36518919,274079158
51293489,13116
645662148758898750,116444862
15663411,93714995
1218169729084064419,572807862
1458344807417892772,189127657
936558668962629294,360931236
30212338,28133977
1430149959283768568,508792882
2374361,12130768
851934114773378696,107434423
700647098001993002,54125330
49217813,43918217
52421255,43349223
16839850,44354824
41609,54299
1145978648814560230,574953591
11573378,53957899
3114387,14482816
32105504,24679296
913120708291909447,125444529
53191829,429429981
50854116,23856136
31213220,129954033
1087427,5977346
1491713039732709656,60970555
10058568,31021771
1016326691739188017,542041520
46338152,89955268
602911123084429951,371695456
52723433,107097282
6780474,35167233
703821764388407346,56891598
46117050,3683771
46431616,88409600
867444634246754664,70722023
3177154,124440216
1255112345688549218,220237769
48066690,25283240
50446461,325128229
1342782715510151171,390706460
1174165078848829073,4435448
54160456,99542736
795809792649629041,493978573
10057737,38690778
1156902914758588477,32982134
1006999162702594019,542041520
784012288487296264,442029804
28368154,4440278
1303002804606809665,2060012
1477066898380319398,82919172
1233574822709070023,575651953
11964902,50603993
51066341,3017970
1013738173140001801,501999278
49516363,13541351
44657842,47056261
21187925,5611653
697762629235134535,442029804
39420371,263533987
812770433755957258,476474223
1061542545802268580,549463441
1410259660728798158,67179654
45179395,248285981
241210,1265742
660074785208185531,3017970
1355315617671211254,121699549
29016030,95268839
697765748618342139,442029804
3015450,10374153
19070798,29768116
949207651119100742,6193879
17879510,113421970
1421924910764412638,9671674
1343586369008507074,351395739
22430481,55550031
1465187872828668625,705920027
10136690,33775079
18178840,552078
1087952696897772965,20223484
39818889,306338456
2783251,14235899
912013218836012104,396263058
769869889935852099,212914283
777559929628009435,514915864
2093695,26952
41545815,310732156
34123156,46519368
1239255035976031971,502034331
1067791814517788915,12339696
1112578119116546518,275432156
52671777,171617485
7936811,41853439
1356060413701005317,16250434
1294275902525475076,509915863
53395450,50577788
53835234,28775987
1313295930403803708,482558654
699132459843936282,442029804
45739694,370792476
1346986,7307828
40898622,73070632
1131578237651491879,468914943
30129780,190646714
1348913124620262946,676885737
655247441538289308,37199688
22196912,47928015
1179221760303636571,577267669
545500222689108308,334050428
43300479,10526839
717430663336243321,440213016
11228828,58526721
675405583558857884,387789822
1057294127277419881,551149444
26640240,9624153
671015963669454118,34529064
19039709,55487937
842341059506679885,504401509
1147840229230496178,15442635
15942621,8200280
1372776831650350178,84387679
1337174055091974752,576739896
1382148364164870397,545642415
1199319815920526198,371942068
10413991,38690778
1300444874628397962,17428715
620957336734300806,433054118
1248516812572343084,36174487
1404590071926622720,8934786
43444162,146202663
34084484,5758452
690747695691379997,473145990
43412381,201397463
1394387328388902840,650616517
634038631729013886,280455853
25226835,149090006
1187110236133450160,153229637
19491111,136826971
54180130,138194368
1015472530445526354,376435828
671666698697413088,399829603
44697268,13708422
1477877045410430542,454595216
1092963913287332046,324377119
1133475268952879105,121779
1290965008975171998,499662709
1190918324449971137,541547533
26361735,198233134
1378515037201865951,4185643
1216614097530320890,501999278
1136357730256596191,27130648
50103338,3017970
774306328065481768,26762692
9809502,50526077
1127544750152187579,499136264
847124389843763806,3259970
37770089,126644161
44684442,214186528
47487709,13451653
36116529,70722023
1415356980499124212,351395739
957327577967334691,92056919
13783163,80938027
1392770525313307117,60783
1131929672276634349,571603901
1109226227366962438,501999278
790525649730320336,35168393
14553491,89704516
1358910158699042795,143945682
660092760148201888,5026423
40370028,304304697
24495307,34799523
839265546368757030,499662709
1169192049563653602,400322128
4823752,881918
1074733785864365373,12532461
1392124205537862401,468914943
39225843,3695513
27632106,93217648
1009605117729102757,90475747
27141151,43349223
1324614935335355900,468914943
50136120,126501715
21389519,3363650
1017558246216180629,542041520
691023,3531780
49200817,303118342
1401541227665100999,501999514
1299346271956084265,20167586
2182851,10135
1409515010671311319,692628783
964486126659901458,48091766
