id,value_category,target_encoded
47799642,Poor_Value,0
47800248,Excellent_Value,2
47806687,Excellent_Value,2
47816814,Excellent_Value,2
47819073,Fair_Value,1
47821695,Excellent_Value,2
47844228,Fair_Value,1
47844615,Fair_Value,1
47849232,Excellent_Value,2
47858950,Fair_Value,1
47860697,Fair_Value,1
47868305,Poor_Value,0
47871744,Fair_Value,1
47887540,Fair_Value,1
47902443,Fair_Value,1
47912008,Fair_Value,1
47913025,Excellent_Value,2
47924320,Fair_Value,1
47938438,Excellent_Value,2
47938901,Excellent_Value,2
47941644,Excellent_Value,2
47944146,Poor_Value,0
47955001,Excellent_Value,2
47956728,Fair_Value,1
47987345,Poor_Value,0
47988302,Fair_Value,1
47989758,Poor_Value,0
47990943,Poor_Value,0
47997468,Excellent_Value,2
47998604,Poor_Value,0
48001437,Fair_Value,1
48026930,Fair_Value,1
48028492,Excellent_Value,2
48032809,Poor_Value,0
48037273,Fair_Value,1
48040953,Poor_Value,0
48044372,Excellent_Value,2
48046764,Poor_Value,0
48047134,Excellent_Value,2
48057328,Poor_Value,0
48060190,Excellent_Value,2
48066690,Excellent_Value,2
48067127,Fair_Value,1
48070209,Fair_Value,1
48076131,Excellent_Value,2
48089204,Fair_Value,1
48094435,Fair_Value,1
48108832,Poor_Value,0
48109455,Poor_Value,0
48109689,Fair_Value,1
48119722,Poor_Value,0
48120116,Poor_Value,0
48134791,Poor_Value,0
48146253,Poor_Value,0
48159842,Poor_Value,0
48183619,Excellent_Value,2
48184068,Fair_Value,1
48188004,Poor_Value,0
48200127,Excellent_Value,2
48200237,Poor_Value,0
48202536,Poor_Value,0
48203345,Fair_Value,1
48203474,Fair_Value,1
48244651,Poor_Value,0
48246593,Excellent_Value,2
48255204,Fair_Value,1
48269409,Fair_Value,1
48270821,Poor_Value,0
48299974,Poor_Value,0
48300443,Excellent_Value,2
48301776,Fair_Value,1
48315324,Fair_Value,1
48315840,Poor_Value,0
48328462,Fair_Value,1
48344873,Excellent_Value,2
48345302,Fair_Value,1
48348929,Poor_Value,0
48350984,Excellent_Value,2
48364329,Poor_Value,0
48381437,Fair_Value,1
48385192,Excellent_Value,2
48397123,Fair_Value,1
48404585,Poor_Value,0
48407429,Fair_Value,1
48425960,Excellent_Value,2
48444607,Excellent_Value,2
48452553,Excellent_Value,2
48473477,Fair_Value,1
48485951,Excellent_Value,2
48486197,Poor_Value,0
48498361,Fair_Value,1
48508107,Excellent_Value,2
48519911,Fair_Value,1
48525308,Excellent_Value,2
48527800,Poor_Value,0
48527821,Excellent_Value,2
48528974,Excellent_Value,2
48547478,Excellent_Value,2
48553239,Poor_Value,0
48568008,Poor_Value,0
48572282,Fair_Value,1
48573856,Poor_Value,0
48584153,Poor_Value,0
48585587,Poor_Value,0
48587479,Poor_Value,0
48605251,Excellent_Value,2
48617303,Fair_Value,1
48641666,Excellent_Value,2
48642550,Excellent_Value,2
48642668,Fair_Value,1
48645107,Poor_Value,0
48645789,Poor_Value,0
48647465,Fair_Value,1
48658723,Excellent_Value,2
48662741,Poor_Value,0
48676615,Poor_Value,0
48677737,Poor_Value,0
48678298,Fair_Value,1
48684527,Fair_Value,1
48696819,Excellent_Value,2
48697561,Excellent_Value,2
48698546,Fair_Value,1
48715467,Fair_Value,1
48717400,Excellent_Value,2
48752475,Poor_Value,0
48752722,Poor_Value,0
48766075,Poor_Value,0
48787324,Fair_Value,1
48812585,Poor_Value,0
48813546,Fair_Value,1
48831277,Poor_Value,0
48832918,Poor_Value,0
48851611,Poor_Value,0
48852326,Fair_Value,1
48870506,Fair_Value,1
48871096,Excellent_Value,2
48871835,Poor_Value,0
48873732,Excellent_Value,2
48887380,Fair_Value,1
48890730,Excellent_Value,2
48903997,Excellent_Value,2
48922479,Fair_Value,1
48927380,Poor_Value,0
48940363,Poor_Value,0
48945349,Poor_Value,0
48958761,Fair_Value,1
48960405,Fair_Value,1
48962247,Excellent_Value,2
48964396,Fair_Value,1
48973000,Fair_Value,1
48977472,Excellent_Value,2
48995695,Fair_Value,1
49028433,Excellent_Value,2
49041413,Poor_Value,0
49056071,Excellent_Value,2
49087493,Fair_Value,1
49092261,Fair_Value,1
49095157,Fair_Value,1
49095158,Fair_Value,1
49096843,Fair_Value,1
49100145,Poor_Value,0
49104504,Fair_Value,1
49129567,Fair_Value,1
49129568,Fair_Value,1
49129569,Fair_Value,1
49129897,Poor_Value,0
49130744,Poor_Value,0
49138120,Poor_Value,0
49141098,Fair_Value,1
49143447,Poor_Value,0
49146682,Fair_Value,1
49154946,Excellent_Value,2
49159027,Poor_Value,0
49159053,Excellent_Value,2
49160400,Excellent_Value,2
49171413,Fair_Value,1
49173194,Fair_Value,1
49173443,Fair_Value,1
49176921,Poor_Value,0
49180796,Excellent_Value,2
49181006,Fair_Value,1
49192541,Fair_Value,1
49196854,Fair_Value,1
49198680,Excellent_Value,2
49211241,Poor_Value,0
49211244,Excellent_Value,2
49211245,Poor_Value,0
49214209,Poor_Value,0
49227143,Poor_Value,0
49232543,Poor_Value,0
49235536,Poor_Value,0
49243443,Fair_Value,1
49247242,Poor_Value,0
49262253,Fair_Value,1
49262733,Poor_Value,0
49270937,Poor_Value,0
49277788,Excellent_Value,2
49298330,Poor_Value,0
49319241,Poor_Value,0
49336233,Excellent_Value,2
49341796,Fair_Value,1
49342038,Excellent_Value,2
49348412,Fair_Value,1
49365050,Excellent_Value,2
49366201,Excellent_Value,2
49369290,Fair_Value,1
49371805,Fair_Value,1
49384473,Excellent_Value,2
49397837,Poor_Value,0
49403942,Fair_Value,1
49406543,Excellent_Value,2
49423724,Excellent_Value,2
49462191,Fair_Value,1
49487379,Poor_Value,0
49516363,Fair_Value,1
49533488,Poor_Value,0
49542054,Fair_Value,1
49554135,Excellent_Value,2
49561732,Excellent_Value,2
49563404,Excellent_Value,2
49570479,Fair_Value,1
49571194,Fair_Value,1
49571822,Poor_Value,0
49589697,Fair_Value,1
49594317,Excellent_Value,2
49595503,Poor_Value,0
49612934,Fair_Value,1
49612950,Fair_Value,1
49616639,Excellent_Value,2
49616869,Poor_Value,0
49618355,Poor_Value,0
49618432,Poor_Value,0
49618897,Fair_Value,1
49619600,Poor_Value,0
49627164,Fair_Value,1
49634069,Poor_Value,0
49637747,Fair_Value,1
49642202,Fair_Value,1
49653586,Poor_Value,0
49657022,Fair_Value,1
49669707,Fair_Value,1
49673012,Excellent_Value,2
49685046,Fair_Value,1
49694105,Fair_Value,1
49694627,Excellent_Value,2
49697906,Excellent_Value,2
49705810,Excellent_Value,2
49711499,Fair_Value,1
49739906,Poor_Value,0
49755167,Poor_Value,0
49759134,Fair_Value,1
49773033,Fair_Value,1
49775082,Excellent_Value,2
49775214,Poor_Value,0
49775381,Poor_Value,0
49777464,Excellent_Value,2
49778679,Excellent_Value,2
49781641,Excellent_Value,2
49789794,Excellent_Value,2
49791312,Excellent_Value,2
49811155,Fair_Value,1
49817279,Fair_Value,1
49817438,Fair_Value,1
49832526,Fair_Value,1
49834217,Poor_Value,0
49837905,Poor_Value,0
49840511,Excellent_Value,2
49840993,Fair_Value,1
49852113,Fair_Value,1
49860590,Poor_Value,0
49860814,Excellent_Value,2
49860817,Excellent_Value,2
49860821,Poor_Value,0
49865353,Excellent_Value,2
49879120,Poor_Value,0
49879237,Poor_Value,0
49882063,Excellent_Value,2
49903930,Poor_Value,0
49904448,Excellent_Value,2
49922578,Poor_Value,0
49926975,Poor_Value,0
49928372,Fair_Value,1
49936611,Poor_Value,0
49946626,Excellent_Value,2
49948715,Fair_Value,1
49950025,Excellent_Value,2
49959316,Poor_Value,0
49963591,Poor_Value,0
49963953,Poor_Value,0
49967067,Poor_Value,0
50013219,Poor_Value,0
50013773,Fair_Value,1
50033053,Fair_Value,1
50037866,Poor_Value,0
50050688,Fair_Value,1
50054255,Excellent_Value,2
50055320,Excellent_Value,2
50071446,Poor_Value,0
50073008,Poor_Value,0
50073436,Poor_Value,0
50083904,Excellent_Value,2
50086754,Fair_Value,1
50103338,Poor_Value,0
50106623,Poor_Value,0
50112301,Poor_Value,0
50117063,Poor_Value,0
50117286,Excellent_Value,2
50119879,Poor_Value,0
50136077,Poor_Value,0
50136120,Poor_Value,0
50138181,Poor_Value,0
50150385,Poor_Value,0
50150389,Poor_Value,0
50150394,Poor_Value,0
50150395,Poor_Value,0
50150397,Poor_Value,0
50155395,Excellent_Value,2
50155642,Excellent_Value,2
50157925,Poor_Value,0
50158322,Poor_Value,0
50158656,Poor_Value,0
50170189,Poor_Value,0
50171621,Poor_Value,0
50172366,Poor_Value,0
50173397,Poor_Value,0
50180953,Excellent_Value,2
50197482,Fair_Value,1
50197945,Excellent_Value,2
50198723,Fair_Value,1
50200032,Fair_Value,1
50210845,Poor_Value,0
50217035,Fair_Value,1
50217774,Excellent_Value,2
50223390,Poor_Value,0
50223413,Excellent_Value,2
50225168,Excellent_Value,2
50226071,Fair_Value,1
50226169,Excellent_Value,2
50231197,Excellent_Value,2
50240145,Poor_Value,0
50244657,Fair_Value,1
50246348,Poor_Value,0
50246644,Poor_Value,0
50248099,Poor_Value,0
50248779,Poor_Value,0
50249529,Poor_Value,0
50249691,Poor_Value,0
50266365,Fair_Value,1
50270497,Poor_Value,0
50270544,Fair_Value,1
50285496,Excellent_Value,2
50289522,Poor_Value,0
50296057,Poor_Value,0
50311522,Fair_Value,1
50312644,Excellent_Value,2
50312749,Excellent_Value,2
50324798,Fair_Value,1
50326177,Fair_Value,1
50328919,Fair_Value,1
50343671,Poor_Value,0
50348031,Fair_Value,1
50348043,Poor_Value,0
50348923,Fair_Value,1
50379263,Poor_Value,0
50381393,Fair_Value,1
50383148,Fair_Value,1
50395043,Fair_Value,1
50402633,Fair_Value,1
50413019,Fair_Value,1
50420677,Poor_Value,0
50421460,Fair_Value,1
50421461,Fair_Value,1
50423875,Fair_Value,1
50435132,Poor_Value,0
50435452,Poor_Value,0
50443867,Excellent_Value,2
50444738,Excellent_Value,2
50446461,Poor_Value,0
50447916,Poor_Value,0
50457184,Poor_Value,0
50464764,Fair_Value,1
50465448,Poor_Value,0
50472097,Excellent_Value,2
50481751,Poor_Value,0
50486571,Excellent_Value,2
50487246,Poor_Value,0
50492128,Poor_Value,0
50517507,Fair_Value,1
50528820,Fair_Value,1
50529677,Fair_Value,1
50542559,Excellent_Value,2
50548302,Poor_Value,0
50553723,Fair_Value,1
50569161,Poor_Value,0
50571262,Poor_Value,0
50571372,Poor_Value,0
50571997,Poor_Value,0
50574755,Excellent_Value,2
50577181,Excellent_Value,2
50580367,Excellent_Value,2
50595570,Excellent_Value,2
50596286,Excellent_Value,2
50600132,Fair_Value,1
50613926,Fair_Value,1
50615899,Excellent_Value,2
50617944,Excellent_Value,2
50622419,Fair_Value,1
50624029,Poor_Value,0
50638807,Fair_Value,1
50643674,Fair_Value,1
50643784,Excellent_Value,2
50646655,Poor_Value,0
50673910,Excellent_Value,2
50675081,Fair_Value,1
50677624,Excellent_Value,2
50678195,Excellent_Value,2
50678991,Poor_Value,0
50679058,Excellent_Value,2
50679425,Excellent_Value,2
50680278,Excellent_Value,2
50681137,Poor_Value,0
50682600,Excellent_Value,2
50697480,Excellent_Value,2
50698340,Excellent_Value,2
50699294,Fair_Value,1
50700562,Excellent_Value,2
50701909,Excellent_Value,2
50702213,Excellent_Value,2
50705015,Excellent_Value,2
50705274,Excellent_Value,2
50705423,Excellent_Value,2
50705680,Fair_Value,1
50705681,Fair_Value,1
50706487,Excellent_Value,2
50706563,Excellent_Value,2
50706587,Excellent_Value,2
50706860,Excellent_Value,2
50707182,Excellent_Value,2
50707216,Poor_Value,0
50707256,Excellent_Value,2
50707427,Excellent_Value,2
50723042,Fair_Value,1
50723110,Excellent_Value,2
50723114,Excellent_Value,2
50724622,Excellent_Value,2
50725245,Excellent_Value,2
50726168,Fair_Value,1
50729766,Excellent_Value,2
50729893,Fair_Value,1
50730669,Excellent_Value,2
50730945,Excellent_Value,2
50732209,Excellent_Value,2
50732407,Excellent_Value,2
50732515,Excellent_Value,2
50732689,Fair_Value,1
50747697,Poor_Value,0
50749852,Poor_Value,0
50766152,Excellent_Value,2
50770814,Fair_Value,1
50777849,Excellent_Value,2
50788537,Excellent_Value,2
50788863,Excellent_Value,2
50792043,Excellent_Value,2
50799018,Excellent_Value,2
50811920,Poor_Value,0
50812891,Fair_Value,1
50834505,Fair_Value,1
50843454,Fair_Value,1
50848523,Fair_Value,1
50849634,Excellent_Value,2
50849765,Poor_Value,0
50854116,Fair_Value,1
50866407,Fair_Value,1
50892859,Fair_Value,1
50900080,Fair_Value,1
50900210,Excellent_Value,2
50941381,Poor_Value,0
50941923,Excellent_Value,2
50961869,Excellent_Value,2
50964264,Fair_Value,1
50978574,Excellent_Value,2
50981896,Poor_Value,0
50993565,Fair_Value,1
50994507,Fair_Value,1
50995452,Poor_Value,0
51003727,Poor_Value,0
51023775,Excellent_Value,2
51025805,Excellent_Value,2
51025824,Excellent_Value,2
51027262,Excellent_Value,2
51036110,Excellent_Value,2
51036524,Fair_Value,1
51043113,Fair_Value,1
51046047,Poor_Value,0
51051724,Poor_Value,0
51064566,Fair_Value,1
51066341,Poor_Value,0
51067197,Fair_Value,1
51067198,Fair_Value,1
51067201,Fair_Value,1
51069808,Excellent_Value,2
51073459,Fair_Value,1
51093859,Poor_Value,0
51103508,Poor_Value,0
51104583,Excellent_Value,2
51124038,Excellent_Value,2
51127098,Poor_Value,0
51129917,Fair_Value,1
51153264,Fair_Value,1
51167204,Poor_Value,0
51169105,Excellent_Value,2
51171209,Excellent_Value,2
51171443,Fair_Value,1
51179133,Fair_Value,1
51195899,Poor_Value,0
51200281,Excellent_Value,2
51211301,Excellent_Value,2
51211655,Excellent_Value,2
51218832,Excellent_Value,2
51230022,Fair_Value,1
51232901,Fair_Value,1
51233187,Excellent_Value,2
51265867,Poor_Value,0
51267397,Fair_Value,1
51268045,Excellent_Value,2
51270194,Poor_Value,0
51280249,Poor_Value,0
51280440,Excellent_Value,2
51290609,Excellent_Value,2
51299786,Fair_Value,1
51305729,Fair_Value,1
51312364,Poor_Value,0
51324516,Poor_Value,0
51326284,Poor_Value,0
51331147,Fair_Value,1
51331209,Excellent_Value,2
51335387,Excellent_Value,2
51346884,Poor_Value,0
51348655,Excellent_Value,2
51349965,Poor_Value,0
51360842,Excellent_Value,2
51361160,Excellent_Value,2
51361287,Excellent_Value,2
51361585,Excellent_Value,2
51363414,Excellent_Value,2
51368060,Poor_Value,0
51386212,Excellent_Value,2
51387225,Excellent_Value,2
51387704,Excellent_Value,2
51392567,Poor_Value,0
51409142,Poor_Value,0
51414878,Fair_Value,1
51421692,Excellent_Value,2
51449615,Poor_Value,0
51456335,Fair_Value,1
51469136,Fair_Value,1
51487481,Fair_Value,1
51487716,Poor_Value,0
51493997,Excellent_Value,2
51506679,Poor_Value,0
51507120,Fair_Value,1
51507501,Poor_Value,0
51507781,Fair_Value,1
51525092,Fair_Value,1
51543775,Poor_Value,0
51559817,Excellent_Value,2
51560204,Excellent_Value,2
51567199,Excellent_Value,2
51601237,Poor_Value,0
51615808,Poor_Value,0
51620947,Poor_Value,0
51625274,Fair_Value,1
51635552,Fair_Value,1
51658065,Excellent_Value,2
51677166,Fair_Value,1
51709829,Excellent_Value,2
51712328,Fair_Value,1
51715954,Poor_Value,0
51728041,Excellent_Value,2
51733457,Excellent_Value,2
51734363,Excellent_Value,2
51754790,Excellent_Value,2
51771356,Fair_Value,1
51774278,Excellent_Value,2
51785001,Excellent_Value,2
51787331,Poor_Value,0
51790615,Excellent_Value,2
51793051,Excellent_Value,2
51798857,Excellent_Value,2
51820553,Fair_Value,1
51829115,Poor_Value,0
51835616,Poor_Value,0
51841364,Excellent_Value,2
51842531,Fair_Value,1
51846850,Excellent_Value,2
51848290,Poor_Value,0
51869419,Fair_Value,1
51872821,Poor_Value,0
51885108,Fair_Value,1
51887586,Fair_Value,1
51888114,Poor_Value,0
51891864,Excellent_Value,2
51892391,Excellent_Value,2
51902269,Poor_Value,0
51903307,Fair_Value,1
51905327,Poor_Value,0
51910269,Poor_Value,0
51928117,Excellent_Value,2
51929434,Poor_Value,0
51939364,Excellent_Value,2
51967276,Poor_Value,0
51968674,Fair_Value,1
51970722,Fair_Value,1
51989948,Poor_Value,0
52001284,Poor_Value,0
52003091,Poor_Value,0
52054281,Excellent_Value,2
52072936,Excellent_Value,2
52085971,Fair_Value,1
52089530,Poor_Value,0
52113156,Poor_Value,0
52128935,Fair_Value,1
52132308,Poor_Value,0
52132490,Poor_Value,0
52134619,Fair_Value,1
52150866,Poor_Value,0
52151834,Fair_Value,1
52183797,Excellent_Value,2
52189367,Excellent_Value,2
52191226,Excellent_Value,2
52191338,Excellent_Value,2
52205276,Fair_Value,1
52206756,Poor_Value,0
52216796,Fair_Value,1
52220832,Poor_Value,0
52242262,Fair_Value,1
52245430,Excellent_Value,2
52246702,Poor_Value,0
52282701,Excellent_Value,2
52284997,Excellent_Value,2
52305753,Fair_Value,1
52321576,Poor_Value,0
52321960,Poor_Value,0
52324012,Excellent_Value,2
52324250,Excellent_Value,2
52324346,Excellent_Value,2
52324465,Poor_Value,0
52336704,Poor_Value,0
52340244,Poor_Value,0
52344498,Poor_Value,0
52349814,Excellent_Value,2
52351364,Excellent_Value,2
52354563,Fair_Value,1
52355205,Fair_Value,1
52382902,Excellent_Value,2
52389297,Excellent_Value,2
52389615,Excellent_Value,2
52391031,Fair_Value,1
52394905,Poor_Value,0
52399303,Excellent_Value,2
52401590,Excellent_Value,2
52401980,Fair_Value,1
52405558,Poor_Value,0
52409143,Poor_Value,0
52421255,Fair_Value,1
52442499,Poor_Value,0
52474620,Excellent_Value,2
52478064,Poor_Value,0
52493140,Excellent_Value,2
52497234,Poor_Value,0
52511784,Poor_Value,0
52512001,Fair_Value,1
52513096,Poor_Value,0
52513131,Fair_Value,1
52513625,Poor_Value,0
52519850,Poor_Value,0
52520694,Excellent_Value,2
52521127,Excellent_Value,2
52531438,Fair_Value,1
52532198,Excellent_Value,2
52538576,Fair_Value,1
52553793,Poor_Value,0
52570419,Fair_Value,1
52574458,Poor_Value,0
52582829,Poor_Value,0
52587414,Fair_Value,1
52599618,Poor_Value,0
52602569,Poor_Value,0
52603217,Fair_Value,1
52611200,Poor_Value,0
52613484,Fair_Value,1
52615855,Poor_Value,0
52616827,Excellent_Value,2
52622413,Excellent_Value,2
52629842,Poor_Value,0
52629946,Poor_Value,0
52632786,Excellent_Value,2
52638904,Poor_Value,0
52639425,Excellent_Value,2
52642516,Excellent_Value,2
52649461,Poor_Value,0
52658939,Fair_Value,1
52671777,Fair_Value,1
52673164,Excellent_Value,2
52673388,Excellent_Value,2
52689742,Poor_Value,0
52703628,Fair_Value,1
52719539,Excellent_Value,2
52723433,Fair_Value,1
52731073,Fair_Value,1
52731808,Excellent_Value,2
52733724,Poor_Value,0
52739853,Excellent_Value,2
52762108,Fair_Value,1
52763167,Excellent_Value,2
52770643,Poor_Value,0
52775978,Excellent_Value,2
52793328,Poor_Value,0
52793892,Excellent_Value,2
52808939,Fair_Value,1
52810041,Fair_Value,1
52811945,Fair_Value,1
52829933,Excellent_Value,2
52847088,Poor_Value,0
52858331,Fair_Value,1
52858847,Fair_Value,1
52863487,Poor_Value,0
52880978,Poor_Value,0
52882096,Poor_Value,0
52896702,Excellent_Value,2
52897273,Fair_Value,1
52900622,Excellent_Value,2
52915110,Fair_Value,1
52956329,Poor_Value,0
52964126,Poor_Value,0
52965513,Excellent_Value,2
52986660,Excellent_Value,2
52989691,Fair_Value,1
52990204,Fair_Value,1
52995148,Poor_Value,0
53010806,Excellent_Value,2
53012573,Excellent_Value,2
53016034,Fair_Value,1
53024203,Fair_Value,1
53025898,Poor_Value,0
53028243,Excellent_Value,2
53035243,Poor_Value,0
53043306,Excellent_Value,2
53050770,Excellent_Value,2
53060105,Fair_Value,1
53062061,Fair_Value,1
53062419,Fair_Value,1
53077757,Excellent_Value,2
53090069,Excellent_Value,2
53096575,Poor_Value,0
53096580,Poor_Value,0
53110452,Fair_Value,1
53112490,Excellent_Value,2
53126677,Poor_Value,0
53129018,Excellent_Value,2
53130017,Fair_Value,1
53130384,Fair_Value,1
53151621,Poor_Value,0
53153838,Poor_Value,0
53155292,Fair_Value,1
53158988,Poor_Value,0
53166863,Poor_Value,0
53170360,Poor_Value,0
53172616,Excellent_Value,2
53173208,Fair_Value,1
53183566,Excellent_Value,2
53183738,Excellent_Value,2
53191829,Poor_Value,0
53193849,Fair_Value,1
53193881,Excellent_Value,2
53195500,Poor_Value,0
53196552,Poor_Value,0
53201580,Fair_Value,1
53202233,Fair_Value,1
53202672,Poor_Value,0
53204656,Poor_Value,0
53211811,Poor_Value,0
53216516,Poor_Value,0
53219656,Fair_Value,1
53222004,Poor_Value,0
53238677,Fair_Value,1
53258305,Fair_Value,1
53258690,Poor_Value,0
53282641,Poor_Value,0
53291289,Fair_Value,1
53299778,Poor_Value,0
53323037,Excellent_Value,2
53324635,Excellent_Value,2
53345221,Poor_Value,0
53346531,Excellent_Value,2
53361745,Poor_Value,0
53366752,Excellent_Value,2
53367301,Poor_Value,0
53367729,Excellent_Value,2
53373648,Fair_Value,1
53383584,Poor_Value,0
53383821,Excellent_Value,2
53395450,Poor_Value,0
53397492,Fair_Value,1
53402436,Poor_Value,0
53412374,Poor_Value,0
53414116,Poor_Value,0
53415967,Poor_Value,0
53418254,Excellent_Value,2
53427883,Poor_Value,0
53441903,Excellent_Value,2
53445516,Poor_Value,0
53447135,Excellent_Value,2
53447646,Excellent_Value,2
53447677,Fair_Value,1
53448199,Excellent_Value,2
53449376,Poor_Value,0
53458220,Excellent_Value,2
53481682,Fair_Value,1
53491295,Poor_Value,0
53497610,Poor_Value,0
53499480,Poor_Value,0
53499497,Excellent_Value,2
53508930,Fair_Value,1
53515471,Poor_Value,0
53515491,Poor_Value,0
53520905,Fair_Value,1
53528718,Fair_Value,1
53542115,Fair_Value,1
53559605,Fair_Value,1
53559841,Poor_Value,0
53561179,Fair_Value,1
53572993,Excellent_Value,2
53575268,Fair_Value,1
53589726,Poor_Value,0
53592851,Poor_Value,0
53594673,Excellent_Value,2
53596432,Excellent_Value,2
53604297,Excellent_Value,2
53604800,Poor_Value,0
53606001,Poor_Value,0
53607067,Excellent_Value,2
53607647,Fair_Value,1
53608768,Excellent_Value,2
53613862,Fair_Value,1
53614630,Poor_Value,0
53625944,Poor_Value,0
53628657,Poor_Value,0
53629493,Poor_Value,0
53630649,Poor_Value,0
53630998,Fair_Value,1
53642196,Fair_Value,1
53648818,Excellent_Value,2
53656688,Fair_Value,1
53667505,Poor_Value,0
53674964,Poor_Value,0
53682772,Fair_Value,1
53686294,Poor_Value,0
53691210,Excellent_Value,2
53702082,Excellent_Value,2
53707854,Poor_Value,0
53709682,Fair_Value,1
53718304,Excellent_Value,2
53718610,Excellent_Value,2
53723626,Excellent_Value,2
53739279,Excellent_Value,2
53739764,Poor_Value,0
53739912,Excellent_Value,2
53745571,Poor_Value,0
53752017,Excellent_Value,2
53755960,Excellent_Value,2
53756156,Fair_Value,1
53757250,Excellent_Value,2
53757259,Fair_Value,1
53782780,Fair_Value,1
53784496,Poor_Value,0
53787989,Fair_Value,1
53795292,Excellent_Value,2
53796113,Poor_Value,0
53799522,Fair_Value,1
53799982,Poor_Value,0
53811884,Fair_Value,1
53812882,Poor_Value,0
53828906,Fair_Value,1
53834085,Excellent_Value,2
53834270,Poor_Value,0
53834899,Excellent_Value,2
53835234,Fair_Value,1
53866932,Fair_Value,1
53868325,Fair_Value,1
53882254,Fair_Value,1
53890978,Excellent_Value,2
53893213,Excellent_Value,2
53895611,Fair_Value,1
53925924,Fair_Value,1
53933589,Fair_Value,1
53938216,Fair_Value,1
53938908,Poor_Value,0
53940299,Poor_Value,0
53941961,Poor_Value,0
53949653,Poor_Value,0
53949718,Poor_Value,0
53950471,Fair_Value,1
53953269,Excellent_Value,2
53957473,Poor_Value,0
53957476,Poor_Value,0
53958367,Excellent_Value,2
53959727,Fair_Value,1
53967300,Excellent_Value,2
53971783,Excellent_Value,2
53974187,Excellent_Value,2
53980225,Excellent_Value,2
53983788,Excellent_Value,2
53992166,Poor_Value,0
54016137,Poor_Value,0
54017735,Fair_Value,1
54021931,Poor_Value,0
54032746,Excellent_Value,2
54034948,Poor_Value,0
54041245,Fair_Value,1
54071551,Excellent_Value,2
54072186,Fair_Value,1
54072274,Excellent_Value,2
54081431,Poor_Value,0
54083759,Fair_Value,1
54084546,Excellent_Value,2
54094499,Poor_Value,0
54097642,Poor_Value,0
54097686,Excellent_Value,2
54110477,Poor_Value,0
54111617,Excellent_Value,2
54112934,Poor_Value,0
54113200,Excellent_Value,2
54122662,Poor_Value,0
54143051,Excellent_Value,2
54146966,Poor_Value,0
54147353,Poor_Value,0
54147410,Excellent_Value,2
54148236,Fair_Value,1
54149926,Poor_Value,0
54160485,Excellent_Value,2
54164798,Fair_Value,1
54169062,Excellent_Value,2
54178586,Fair_Value,1
54179735,Poor_Value,0
54180130,Fair_Value,1
54182501,Poor_Value,0
54182670,Poor_Value,0
54200207,Poor_Value,0
54223184,Poor_Value,0
54228795,Excellent_Value,2
54244998,Excellent_Value,2
54246793,Excellent_Value,2
54246906,Fair_Value,1
54259893,Fair_Value,1
54265973,Poor_Value,0
54292565,Poor_Value,0
54292693,Poor_Value,0
54304442,Poor_Value,0
54305534,Poor_Value,0
54309406,Excellent_Value,2
54310403,Poor_Value,0
54310404,Fair_Value,1
54315593,Fair_Value,1
54317727,Fair_Value,1
54318344,Excellent_Value,2
54339043,Poor_Value,0
54342274,Poor_Value,0
54343306,Poor_Value,0
54343351,Poor_Value,0
54355750,Poor_Value,0
54358763,Excellent_Value,2
54369218,Excellent_Value,2
54377492,Excellent_Value,2
54378732,Fair_Value,1
54391218,Excellent_Value,2
54391264,Poor_Value,0
54398528,Excellent_Value,2
54399008,Poor_Value,0
54399356,Excellent_Value,2
54399369,Excellent_Value,2
54399388,Excellent_Value,2
54404291,Poor_Value,0
497893944347296730,Excellent_Value,2
502159881341476167,Poor_Value,0
506669548319088409,Fair_Value,1
516658735648417741,Fair_Value,1
519557393388898917,Poor_Value,0
520317781511580207,Poor_Value,0
521131083637538225,Poor_Value,0
521683681441961062,Excellent_Value,2
522309699201916161,Poor_Value,0
531402465766696784,Poor_Value,0
534084298874543781,Poor_Value,0
538666415827211592,Excellent_Value,2
539958317385578886,Fair_Value,1
540652932902383856,Poor_Value,0
542822559960498876,Poor_Value,0
542857656443573380,Excellent_Value,2
543466127530491448,Excellent_Value,2
543657704886579323,Poor_Value,0
544418728028691175,Fair_Value,1
544741793408497729,Fair_Value,1
544770512881104163,Fair_Value,1
544791042363256651,Poor_Value,0
544918979860252219,Excellent_Value,2
544981313474228695,Excellent_Value,2
545500222689108308,Fair_Value,1
546288806033274249,Fair_Value,1
547008131651429499,Fair_Value,1
547420459828258610,Poor_Value,0
547436050359434328,Fair_Value,1
547718263684881316,Poor_Value,0
547733929337992509,Excellent_Value,2
547862017338716709,Fair_Value,1
547904371018266410,Fair_Value,1
548533032772550865,Excellent_Value,2
548550638953054316,Excellent_Value,2
548672290246509889,Fair_Value,1
548794344134621165,Fair_Value,1
548847242282402391,Excellent_Value,2
549204148388450015,Poor_Value,0
549288608388148455,Poor_Value,0
549321506498995920,Poor_Value,0
549564499792025392,Fair_Value,1
549991088385219400,Excellent_Value,2
549993092835919551,Excellent_Value,2
549994737186034571,Excellent_Value,2
550058290303367016,Excellent_Value,2
550368505553063247,Excellent_Value,2
550380542043470603,Excellent_Value,2
551047691136750184,Fair_Value,1
552052652313287124,Poor_Value,0
552053135624486755,Fair_Value,1
552315846022144417,Poor_Value,0
552392007848039347,Excellent_Value,2
